chrom     begin  end    count_rpt length_rpt count_SINE length_SINE count_DNA	length_DNA     count_TcM      length_TcM     count_LINE     length_DNA     count_LTR      length_LTR     count_nonLTR   length_nonLTR
LR999941.1	1	100000	98 9592 6 1177 6	968	1	219	4	968	8	1077	6	842
LR999941.1	100001	200000	132 16005 20 4325 10	902	2	194	3	902	18	4148	16	4029
LR999941.1	200001	300000	123 15216 15 2703 5	1409	0		10	1409	11	1559	11	1559
LR999941.1	300001	400000	160 16607 29 5205 7	828	1	353	5	828	24	3520	23	3486
LR999941.1	400001	500000	131 16208 10 1748 9	1616	1	74	8	1616	14	4074	14	4074
LR999941.1	500001	600000	113 14649 15 2142 5	457	0		5	457	15	4670	13	1497
LR999941.1	600001	700000	136 16556 35 5360 10	765	1	83	7	765	23	4148	23	4148
LR999941.1	700001	800000	129 11938 21 3826 3	200	0		6	200	14	1789	13	1691
LR999941.1	800001	900000	154 19176 40 9352 7	494	2	130	8	494	28	3800	28	3800
LR999941.1	900001	1000000	151 16476 30 5665 3	181	0		9	181	24	3347	23	3246
LR999941.1	1000001	1100000	161 21784 37 6770 4	217	1	34	10	217	22	3297	21	3237
LR999941.1	1100001	1200000	191 22079 51 8668 12	1722	0		7	1722	21	2930	19	2781
LR999941.1	1200001	1300000	210 30956 27 5351 16	1606	2	255	14	1606	26	7857	19	5521
LR999941.1	1300001	1400000	183 21458 29 4796 14	1621	2	802	5	1621	21	4715	21	4715
LR999941.1	1400001	1500000	200 23956 38 5443 13	921	2	175	8	921	27	5151	24	3976
LR999941.1	1500001	1600000	162 19077 30 5874 15	1068	0		8	1068	25	3529	24	3485
LR999941.1	1600001	1700000	221 23539 44 6616 10	1097	2	426	7	1097	17	2007	16	1972
LR999941.1	1700001	1800000	143 17128 25 4340 19	2426	0		4	2426	16	2346	14	2173
LR999941.1	1800001	1900000	162 15922 27 5051 5	219	0		7	219	19	2314	17	2122
LR999941.1	1900001	2000000	159 15712 31 6456 14	735	1	67	8	735	13	1574	13	1574
LR999941.1	2000001	2100000	155 17740 27 6139 10	601	0		3	601	14	2229	13	2183
LR999941.1	2100001	2200000	224 23299 42 7093 13	835	0		8	835	32	5121	30	4930
LR999941.1	2200001	2300000	216 24215 35 6799 18	1468	1	56	7	1468	23	4102	22	4028
LR999941.1	2300001	2400000	159 18584 21 3951 13	1389	1	137	3	1389	18	4754	13	1968
LR999941.1	2400001	2500000	226 43303 34 6965 21	6948	4	497	16	6948	46	13570	28	7682
LR999941.1	2500001	2600000	235 36633 58 6738 21	4938	0		18	4938	32	8785	28	8164
LR999941.1	2600001	2700000	192 33478 30 5234 15	2625	1	690	20	2625	21	9530	20	9421
LR999941.1	2700001	2800000	212 29183 43 7276 16	4356	0		14	4356	28	6752	23	4215
LR999941.1	2800001	2900000	204 23778 58 9830 11	1493	1	571	6	1493	31	4752	30	4664
LR999941.1	2900001	3000000	209 26145 41 7243 7	979	0		23	979	19	3955	18	3926
LR999941.1	3000001	3100000	202 25686 40 6417 20	3749	2	157	17	3749	20	4195	20	4195
LR999941.1	3100001	3200000	128 13067 20 3685 11	927	1	86	4	927	9	1045	7	901
LR999941.1	3200001	3300000	109 10478 20 2803 5	1150	0		2	1150	9	1188	8	1116
LR999941.1	3300001	3400000	117 10459 11 1579 5	419	1	134	10	419	11	1516	11	1516
LR999941.1	3400001	3500000	126 15746 26 5409 5	1743	0		9	1743	16	2306	15	2252
LR999941.1	3500001	3600000	139 17418 18 2588 7	563	0		3	563	18	6061	16	5817
LR999941.1	3600001	3700000	140 17448 20 4271 12	3321	0		2	3321	18	2414	17	2355
LR999941.1	3700001	3800000	178 25457 25 4665 18	3271	2	1579	15	3271	21	6220	13	2741
LR999941.1	3800001	3900000	188 32890 38 6950 13	5854	0		16	5854	28	5523	23	3749
LR999941.1	3900001	4000000	197 22270 28 5341 13	955	0		5	955	22	4259	22	4259
