chrom begin end CDS_length
LR999939.1 1 100000 11206
LR999939.1 100001 200000 
LR999939.1 200001 300000 1493
LR999939.1 300001 400000 9338
LR999939.1 400001 500000 5029
LR999939.1 500001 600000 7743
LR999939.1 600001 700000 4454
LR999939.1 700001 800000 1652
LR999939.1 800001 900000 2054
LR999939.1 900001 1000000 
LR999939.1 1000001 1100000 569
LR999939.1 1100001 1200000 6797
LR999939.1 1200001 1300000 6106
LR999939.1 1300001 1400000 
LR999939.1 1400001 1500000 
LR999939.1 1500001 1600000 698
LR999939.1 1600001 1700000 2770
LR999939.1 1700001 1800000 
LR999939.1 1800001 1900000 
LR999939.1 1900001 2000000 
LR999939.1 2000001 2100000 
LR999939.1 2100001 2200000 1552
LR999939.1 2200001 2300000 
LR999939.1 2300001 2400000 
LR999939.1 2400001 2500000 367
LR999939.1 2500001 2600000 1590
LR999939.1 2600001 2700000 1154
LR999939.1 2700001 2800000 
LR999939.1 2800001 2900000 2610
LR999939.1 2900001 3000000 10127
LR999939.1 3000001 3100000 817
LR999939.1 3100001 3200000 2399
LR999939.1 3200001 3300000 
LR999939.1 3300001 3400000 1562
LR999939.1 3400001 3500000 
LR999939.1 3500001 3600000 1136
LR999939.1 3600001 3700000 4441
LR999939.1 3700001 3800000 3038
LR999939.1 3800001 3900000 
LR999939.1 3900001 4000000 1624
LR999939.1 4000001 4100000 
LR999939.1 4100001 4200000 519
LR999939.1 4200001 4300000 4918
LR999939.1 4300001 4400000 9170
LR999939.1 4400001 4500000 330
LR999939.1 4500001 4600000 2483
LR999939.1 4600001 4700000 
LR999939.1 4700001 4800000 3769
LR999939.1 4800001 4900000 9194
LR999939.1 4900001 5000000 2032
LR999939.1 5000001 5100000 2973
LR999939.1 5100001 5200000 
LR999939.1 5200001 5300000 180
LR999939.1 5300001 5400000 4941
LR999939.1 5400001 5500000 11158
LR999939.1 5500001 5600000 
LR999939.1 5600001 5700000 2458
LR999939.1 5700001 5800000 2373
LR999939.1 5800001 5900000 856
LR999939.1 5900001 6000000 675
LR999939.1 6000001 6100000 7978
LR999939.1 6100001 6200000 16197
LR999939.1 6200001 6300000 4510
LR999939.1 6300001 6400000 10144
LR999939.1 6400001 6500000 836
LR999939.1 6500001 6600000 1083
LR999939.1 6600001 6700000 
LR999939.1 6700001 6800000 300
LR999939.1 6800001 6900000 7936
LR999939.1 6900001 7000000 4632
LR999939.1 7000001 7100000 4278
LR999939.1 7100001 7200000 2127
LR999939.1 7200001 7300000 2321
LR999939.1 7300001 7400000 2738
LR999939.1 7400001 7500000 8938
LR999939.1 7500001 7600000 14132
LR999939.1 7600001 7700000 2403
LR999939.1 7700001 7800000 
LR999939.1 7800001 7900000 
LR999939.1 7900001 8000000 1074
LR999939.1 8000001 8100000 
LR999939.1 8100001 8200000 
LR999939.1 8200001 8300000 3584
LR999939.1 8300001 8400000 
LR999939.1 8400001 8500000 
LR999939.1 8500001 8600000 11229
LR999939.1 8600001 8700000 9052
LR999939.1 8700001 8800000 2973
LR999939.1 8800001 8900000 
LR999939.1 8900001 9000000 5640
LR999939.1 9000001 9100000 15400
LR999939.1 9100001 9200000 10096
LR999939.1 9200001 9300000 6225
LR999939.1 9300001 9400000 4287
LR999939.1 9400001 9500000 1428
LR999939.1 9500001 9600000 3489
LR999939.1 9600001 9700000 
LR999939.1 9700001 9800000 
LR999939.1 9800001 9900000 3783
LR999939.1 9900001 10000000 4915
LR999939.1 10000001 10100000 772
LR999939.1 10100001 10200000 2941
LR999939.1 10200001 10300000 557
LR999939.1 10300001 10400000 
LR999939.1 10400001 10500000 
LR999939.1 10500001 10600000 5718
LR999939.1 10600001 10700000 7830
LR999939.1 10700001 10800000 4952
LR999939.1 10800001 10900000 2884
LR999939.1 10900001 11000000 2939
LR999939.1 11000001 11100000 
LR999939.1 11100001 11200000 9634
LR999939.1 11200001 11300000 13429
LR999939.1 11300001 11400000 4068
LR999939.1 11400001 11500000 2337
LR999939.1 11500001 11600000 6235
LR999939.1 11600001 11700000 4300
LR999939.1 11700001 11800000 4547
LR999939.1 11800001 11900000 3060
LR999939.1 11900001 12000000 6055
LR999939.1 12000001 12100000 1435
LR999939.1 12100001 12200000 
LR999939.1 12200001 12300000 590
LR999939.1 12300001 12400000 5402
LR999939.1 12400001 12500000 3059
LR999939.1 12500001 12600000 5403
LR999939.1 12600001 12700000 1531
LR999939.1 12700001 12800000 
LR999939.1 12800001 12900000 
LR999939.1 12900001 13000000 
LR999939.1 13000001 13100000 413
LR999939.1 13100001 13200000 1892
LR999939.1 13200001 13300000 840
LR999939.1 13300001 13400000 1086
LR999939.1 13400001 13500000 494
LR999939.1 13500001 13600000 2927
LR999939.1 13600001 13700000 4718
LR999939.1 13700001 13800000 4991
LR999939.1 13800001 13900000 10209
LR999939.1 13900001 13916383 
