chrom begin end count_gene length_gene
LR999936.1 1 100000 1 33029
LR999936.1 100001 200000 0 
LR999936.1 200001 300000 5 22158
LR999936.1 300001 400000 1 1310
LR999936.1 400001 500000 11 36229
LR999936.1 500001 600000 6 13542
LR999936.1 600001 700000 4 21402
LR999936.1 700001 800000 4 21408
LR999936.1 800001 900000 0 
LR999936.1 900001 1000000 1 18319
LR999936.1 1000001 1100000 2 35126
LR999936.1 1100001 1200000 5 20893
LR999936.1 1200001 1300000 7 33759
LR999936.1 1300001 1400000 2 25397
LR999936.1 1400001 1500000 4 13920
LR999936.1 1500001 1600000 3 29900
LR999936.1 1600001 1700000 5 39546
LR999936.1 1700001 1800000 1 6624
LR999936.1 1800001 1900000 3 39775
LR999936.1 1900001 2000000 4 9850
LR999936.1 2000001 2100000 5 31053
LR999936.1 2100001 2200000 1 26116
LR999936.1 2200001 2300000 0 
LR999936.1 2300001 2400000 2 31475
LR999936.1 2400001 2500000 1 8835
LR999936.1 2500001 2600000 2 21473
LR999936.1 2600001 2700000 0 
LR999936.1 2700001 2800000 0 
LR999936.1 2800001 2900000 2 21289
LR999936.1 2900001 3000000 9 37101
LR999936.1 3000001 3100000 1 2683
LR999936.1 3100001 3200000 0 
LR999936.1 3200001 3300000 1 1061
LR999936.1 3300001 3400000 1 11813
LR999936.1 3400001 3500000 3 19795
LR999936.1 3500001 3600000 5 28521
LR999936.1 3600001 3700000 0 
LR999936.1 3700001 3800000 0 
LR999936.1 3800001 3900000 3 34530
LR999936.1 3900001 4000000 10 54994
LR999936.1 4000001 4100000 7 40334
LR999936.1 4100001 4200000 1 770
LR999936.1 4200001 4300000 2 51079
LR999936.1 4300001 4400000 4 10089
LR999936.1 4400001 4500000 5 28122
LR999936.1 4500001 4600000 4 52315
LR999936.1 4600001 4700000 6 29914
LR999936.1 4700001 4800000 4 13022
LR999936.1 4800001 4900000 1 7480
LR999936.1 4900001 5000000 8 23741
LR999936.1 5000001 5100000 12 38659
LR999936.1 5100001 5200000 17 67601
LR999936.1 5200001 5300000 4 17776
LR999936.1 5300001 5400000 0 
LR999936.1 5400001 5500000 5 43349
LR999936.1 5500001 5600000 6 45993
LR999936.1 5600001 5700000 3 6931
LR999936.1 5700001 5800000 3 20171
LR999936.1 5800001 5900000 5 16271
LR999936.1 5900001 6000000 11 30860
LR999936.1 6000001 6100000 2 8794
LR999936.1 6100001 6200000 0 
LR999936.1 6200001 6300000 0 
LR999936.1 6300001 6400000 1 3464
LR999936.1 6400001 6500000 0 
LR999936.1 6500001 6600000 4 10255
LR999936.1 6600001 6700000 5 14076
LR999936.1 6700001 6800000 0 
LR999936.1 6800001 6900000 9 24261
LR999936.1 6900001 7000000 9 29740
LR999936.1 7000001 7100000 8 24759
LR999936.1 7100001 7200000 1 7532
LR999936.1 7200001 7300000 1 1078
LR999936.1 7300001 7400000 2 5906
LR999936.1 7400001 7500000 2 10915
LR999936.1 7500001 7600000 3 10855
LR999936.1 7600001 7700000 0 
LR999936.1 7700001 7800000 0 
LR999936.1 7800001 7900000 0 
LR999936.1 7900001 8000000 0 
LR999936.1 8000001 8100000 6 48427
LR999936.1 8100001 8200000 8 35297
LR999936.1 8200001 8300000 5 22473
LR999936.1 8300001 8400000 3 20354
LR999936.1 8400001 8500000 6 11148
LR999936.1 8500001 8600000 5 36080
LR999936.1 8600001 8700000 7 16331
LR999936.1 8700001 8800000 5 19269
LR999936.1 8800001 8900000 1 4658
LR999936.1 8900001 9000000 0 
LR999936.1 9000001 9100000 1 2009
LR999936.1 9100001 9200000 4 10967
LR999936.1 9200001 9300000 1 10672
LR999936.1 9300001 9400000 2 2375
LR999936.1 9400001 9500000 3 7541
LR999936.1 9500001 9600000 2 8215
LR999936.1 9600001 9700000 0 
LR999936.1 9700001 9800000 1 8969
LR999936.1 9800001 9900000 0 
LR999936.1 9900001 10000000 2 13510
LR999936.1 10000001 10100000 3 19010
LR999936.1 10100001 10200000 1 1157
LR999936.1 10200001 10300000 0 
LR999936.1 10300001 10400000 2 4357
LR999936.1 10400001 10500000 1 4370
LR999936.1 10500001 10600000 0 
LR999936.1 10600001 10700000 5 24203
LR999936.1 10700001 10800000 1 28818
LR999936.1 10800001 10900000 1 17319
LR999936.1 10900001 11000000 3 27179
LR999936.1 11000001 11100000 2 4237
