chrom begin end count_gene length_gene
LR999941.1 1 100000 8 12785
LR999941.1 100001 200000 4 8119
LR999941.1 200001 300000 1 350
LR999941.1 300001 400000 0 
LR999941.1 400001 500000 1 1900
LR999941.1 500001 600000 13 37614
LR999941.1 600001 700000 1 17141
LR999941.1 700001 800000 0 
LR999941.1 800001 900000 0 
LR999941.1 900001 1000000 1 2483
LR999941.1 1000001 1100000 1 1580
LR999941.1 1100001 1200000 0 
LR999941.1 1200001 1300000 0 
LR999941.1 1300001 1400000 2 6818
LR999941.1 1400001 1500000 2 13640
LR999941.1 1500001 1600000 4 20108
LR999941.1 1600001 1700000 2 5633
LR999941.1 1700001 1800000 4 13503
LR999941.1 1800001 1900000 0 
LR999941.1 1900001 2000000 0 
LR999941.1 2000001 2100000 0 
LR999941.1 2100001 2200000 1 3463
LR999941.1 2200001 2300000 2 3725
LR999941.1 2300001 2400000 12 80880
LR999941.1 2400001 2500000 1 13405
LR999941.1 2500001 2600000 2 4161
LR999941.1 2600001 2700000 2 1945
LR999941.1 2700001 2800000 0 
LR999941.1 2800001 2900000 0 
LR999941.1 2900001 3000000 2 2485
LR999941.1 3000001 3100000 5 28461
LR999941.1 3100001 3200000 3 18301
LR999941.1 3200001 3300000 0 
LR999941.1 3300001 3400000 0 
LR999941.1 3400001 3500000 0 
LR999941.1 3500001 3600000 8 25490
LR999941.1 3600001 3700000 4 32013
LR999941.1 3700001 3800000 3 17223
LR999941.1 3800001 3900000 2 12133
LR999941.1 3900001 4000000 3 15556
LR999941.1 4000001 4100000 2 4014
LR999941.1 4100001 4200000 1 6625
LR999941.1 4200001 4300000 0 
LR999941.1 4300001 4400000 1 1310
LR999941.1 4400001 4500000 1 8562
LR999941.1 4500001 4600000 0 
LR999941.1 4600001 4700000 0 
LR999941.1 4700001 4800000 1 15049
LR999941.1 4800001 4900000 0 
LR999941.1 4900001 5000000 0 
LR999941.1 5000001 5100000 1 3812
LR999941.1 5100001 5200000 5 20396
LR999941.1 5200001 5300000 2 24253
LR999941.1 5300001 5400000 4 8200
LR999941.1 5400001 5500000 5 11744
LR999941.1 5500001 5600000 10 24108
LR999941.1 5600001 5700000 0 
LR999941.1 5700001 5800000 0 
LR999941.1 5800001 5900000 0 
LR999941.1 5900001 6000000 0 
LR999941.1 6000001 6100000 1 6097
LR999941.1 6100001 6200000 2 23570
LR999941.1 6200001 6300000 1 3374
LR999941.1 6300001 6400000 0 
LR999941.1 6400001 6500000 0 
LR999941.1 6500001 6600000 15 44693
LR999941.1 6600001 6700000 5 21618
LR999941.1 6700001 6800000 2 3173
LR999941.1 6800001 6900000 7 26670
LR999941.1 6900001 7000000 7 15541
LR999941.1 7000001 7100000 9 9272
LR999941.1 7100001 7200000 6 10002
LR999941.1 7200001 7300000 15 46447
LR999941.1 7300001 7400000 1 11137
LR999941.1 7400001 7500000 3 9401
LR999941.1 7500001 7600000 12 26700
LR999941.1 7600001 7700000 8 27977
LR999941.1 7700001 7800000 10 38126
LR999941.1 7800001 7900000 6 19948
LR999941.1 7900001 8000000 7 21144
LR999941.1 8000001 8100000 9 31364
LR999941.1 8100001 8200000 5 15208
LR999941.1 8200001 8300000 1 6050
LR999941.1 8300001 8400000 8 41159
LR999941.1 8400001 8500000 3 8477
LR999941.1 8500001 8600000 8 15607
LR999941.1 8600001 8700000 7 15344
LR999941.1 8700001 8800000 5 24752
LR999941.1 8800001 8900000 5 21144
LR999941.1 8900001 9000000 3 18162
LR999941.1 9000001 9100000 9 22688
LR999941.1 9100001 9200000 7 18031
LR999941.1 9200001 9300000 6 26865
LR999941.1 9300001 9400000 1 993
LR999941.1 9400001 9500000 3 10798
LR999941.1 9500001 9600000 1 7217
LR999941.1 9600001 9700000 0 
LR999941.1 9700001 9800000 1 1352
LR999941.1 9800001 9900000 0 
LR999941.1 9900001 10000000 4 25535
LR999941.1 10000001 10100000 2 7296
LR999941.1 10100001 10200000 6 12208
LR999941.1 10200001 10300000 6 24486
LR999941.1 10300001 10400000 0 
LR999941.1 10400001 10500000 0 
LR999941.1 10500001 10600000 0 
LR999941.1 10600001 10700000 0 
LR999941.1 10700001 10800000 0 
LR999941.1 10800001 10900000 2 5434
LR999941.1 10900001 11000000 0 
LR999941.1 11000001 11100000 3 25467
LR999941.1 11100001 11200000 0 
LR999941.1 11200001 11300000 2 5801
LR999941.1 11300001 11400000 1 4127
LR999941.1 11400001 11500000 7 53962
LR999941.1 11500001 11600000 0 
LR999941.1 11600001 11700000 0 
LR999941.1 11700001 11800000 0 
LR999941.1 11800001 11900000 7 53707
LR999941.1 11900001 12000000 12 32226
LR999941.1 12000001 12100000 1 6638
LR999941.1 12100001 12200000 1 5126
LR999941.1 12200001 12300000 1 5218
LR999941.1 12300001 12400000 1 10799
LR999941.1 12400001 12500000 6 26298
LR999941.1 12500001 12600000 4 26360
LR999941.1 12600001 12700000 4 12855
LR999941.1 12700001 12800000 0 
LR999941.1 12800001 12900000 1 1025
LR999941.1 12900001 13000000 12 36387
LR999941.1 13000001 13100000 2 8745
LR999941.1 13100001 13200000 1 24579
LR999941.1 13200001 13300000 0 
LR999941.1 13300001 13400000 0 
LR999941.1 13400001 13500000 4 30551
LR999941.1 13500001 13600000 0 
LR999941.1 13600001 13700000 1 1127
LR999941.1 13700001 13774036 1 1007
