Vcard_DToL00074-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL00076-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL00149-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL00324-RA	zinc_finger	
Vcard_DToL00325-RA	zinc_finger	
Vcard_DToL00355-RA	Encoded_by	
Vcard_DToL00631-RA	DDE_superfamily_endonuclease	
Vcard_DToL00639-RA	Peptidase_family_M41	SPG7
Vcard_DToL00640-RA	Peptidase_family_M41	SPG7
Vcard_DToL00714-RA	nuclease_activity	
Vcard_DToL00800-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL00802-RA	None	
Vcard_DToL00803-RA	nuclease_activity	
Vcard_DToL00869-RA	None	
Vcard_DToL00870-RA	None	
Vcard_DToL00900-RA	None	
Vcard_DToL00979-RA	None	
Vcard_DToL01023-RA	Zinc_finger,_C2H2_type	ZXDC
Vcard_DToL01025-RA	Zinc_finger,_C2H2_type	ZXDC
Vcard_DToL01042-RA	Transposase_IS4	
Vcard_DToL01136-RA	None	
Vcard_DToL01327-RA	Encoded_by	
Vcard_DToL01447-RA	Lipase	
Vcard_DToL01448-RA	Lipase	
Vcard_DToL01449-RA	Lipase	
Vcard_DToL01450-RA	Lipase	
Vcard_DToL01452-RA	Lipase	
Vcard_DToL01453-RA	Lipase	
Vcard_DToL01454-RA	Lipase	
Vcard_DToL01455-RA	Lipase	
Vcard_DToL01456-RA	Lipase	
Vcard_DToL01507-RA	None	
Vcard_DToL01537-RA	None	
Vcard_DToL01566-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL01579-RA	gag-polyprotein_putative_aspartyl_protease	
Vcard_DToL01701-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL01702-RA	None	
Vcard_DToL01850-RA	None	
Vcard_DToL01874-RA	Zinc_finger_MYM-type_protein_1-like	
Vcard_DToL01894-RA	None	
Vcard_DToL01969-RA	HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_2	HERC2
Vcard_DToL02092-RA	Zinc_finger_MYM-type_protein	
Vcard_DToL02140-RA	None	
Vcard_DToL02176-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL02197-RA	None	
Vcard_DToL02203-RA	zinc_finger	
Vcard_DToL02215-RA	ABC_transporter	ABCC4
Vcard_DToL02219-RA	ABC_transporter	ABCC4
Vcard_DToL02222-RA	ABC_transporter	ABCC4
Vcard_DToL02389-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL02390-RA	Zinc_finger_MYM-type_protein_1-like	
Vcard_DToL02448-RA	Carboxylesterase_family	CES5A
Vcard_DToL02452-RA	Carboxylesterase_family	CES5A
Vcard_DToL02455-RA	Carboxylesterase_family	CES5A
Vcard_DToL02458-RA	Carboxylesterase_family	CES5A
Vcard_DToL02460-RA	Carboxylesterase_family	CES5A
Vcard_DToL02464-RA	Carboxylesterase_family	CES5A
Vcard_DToL02466-RA	Carboxylesterase_family	CES5A
Vcard_DToL02468-RA	Carboxylesterase_family	CES5A
Vcard_DToL02486-RA	None	
Vcard_DToL02728-RA	Papain_family_cysteine_protease	
Vcard_DToL02733-RA	Papain_family_cysteine_protease	
Vcard_DToL02734-RA	Papain_family_cysteine_protease	
Vcard_DToL02735-RA	Papain_family_cysteine_protease	
Vcard_DToL02737-RA	Papain_family_cysteine_protease	
Vcard_DToL02738-RA	Papain_family_cysteine_protease	
Vcard_DToL02739-RA	Papain_family_cysteine_protease	
Vcard_DToL02740-RA	Papain_family_cysteine_protease	
Vcard_DToL02742-RA	Belongs_to_the_peptidase_C1_family	
Vcard_DToL02743-RA	Papain_family_cysteine_protease	
Vcard_DToL02744-RA	Papain_family_cysteine_protease	
Vcard_DToL02750-RA	None	
Vcard_DToL02754-RA	Zinc_finger_MYM-type_protein	
Vcard_DToL02797-RA	None	
Vcard_DToL02883-RA	Moricin	
Vcard_DToL02885-RA	None	
Vcard_DToL02886-RA	None	
Vcard_DToL02887-RA	None	
Vcard_DToL02888-RA	None	
Vcard_DToL02889-RA	None	
Vcard_DToL02891-RA	Moricin	
Vcard_DToL02893-RA	None	
Vcard_DToL02894-RA	Moricin	
Vcard_DToL02895-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL02896-RA	None	
Vcard_DToL02897-RA	None	
Vcard_DToL02898-RA	Moricin	
Vcard_DToL02900-RA	None	
Vcard_DToL02901-RA	Moricin	
Vcard_DToL02902-RA	None	
Vcard_DToL02903-RA	None	
Vcard_DToL02907-RA	Moricin	
Vcard_DToL02908-RA	None	
Vcard_DToL02910-RA	None	
Vcard_DToL02912-RA	Moricin	
Vcard_DToL02913-RA	None	
Vcard_DToL02914-RA	None	
Vcard_DToL02915-RA	None	
Vcard_DToL02917-RA	None	
Vcard_DToL02918-RA	None	
Vcard_DToL02964-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL02966-RA	None	
Vcard_DToL03061-RA	None	
Vcard_DToL03093-RA	alpha/beta_hydrolase_fold	
Vcard_DToL03203-RA	None	
Vcard_DToL03225-RA	DDE_superfamily_endonuclease	
Vcard_DToL03274-RA	Tetratricopeptide_repeat_protein	TTC7B
Vcard_DToL03276-RA	Tetratricopeptide_repeat_protein	TTC7B
Vcard_DToL03359-RA	None	TTC7B
Vcard_DToL03434-RA	Zinc_finger_MYM-type_protein_1-like	
Vcard_DToL03465-RA	None	
Vcard_DToL03512-RA	None	
Vcard_DToL03724-RA	gag-polyprotein_putative_aspartyl_protease	
Vcard_DToL03789-RA	anchor_protein_17A	AKAP17A
Vcard_DToL03793-RA	anchor_protein_17A	AKAP17A
Vcard_DToL03803-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL03804-RA	None	
Vcard_DToL03812-RA	Zinc_finger_MYM-type_protein	
Vcard_DToL03842-RA	None	
Vcard_DToL03846-RA	None	
Vcard_DToL03915-RA	None	
Vcard_DToL03918-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL04071-RA	anchor_protein_17A	AKAP17A
Vcard_DToL04087-RA	carboxy-lyase_activity._It_is_involved_in_the_biological_process_described_with_carboxylic_acid_metabolic_process	PDXDC1
Vcard_DToL04088-RA	carboxy-lyase_activity._It_is_involved_in_the_biological_process_described_with_carboxylic_acid_metabolic_process	PDXDC1
Vcard_DToL04092-RA	anchor_protein_17A	AKAP17A
Vcard_DToL04100-RA	Encoded_by	
Vcard_DToL04105-RA	None	
Vcard_DToL04113-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL04227-RA	None	
Vcard_DToL04232-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL04260-RA	Endonuclease/Exonuclease/phosphatase_family	
Vcard_DToL04303-RA	None	
Vcard_DToL04307-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL04327-RA	metallocarboxypeptidase_activity	
Vcard_DToL04328-RA	metallocarboxypeptidase_activity	
Vcard_DToL04360-RA	None	
Vcard_DToL04452-RA	None	
Vcard_DToL04525-RA	None	
Vcard_DToL04549-RA	None	
Vcard_DToL04587-RA	gag-polyprotein_putative_aspartyl_protease	
Vcard_DToL04773-RA	None	
Vcard_DToL04788-RA	None	
Vcard_DToL04792-RA	None	
Vcard_DToL04824-RA	zinc_finger	
Vcard_DToL04854-RA	MreB/Mbl_protein	hsp70
Vcard_DToL04908-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL05008-RA	Encoded_by	
Vcard_DToL05018-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL05059-RA	None	
Vcard_DToL05168-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL05188-RA	zinc_finger	
Vcard_DToL05194-RA	DNA_binding	
Vcard_DToL05257-RA	None	
Vcard_DToL05329-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL05339-RA	None	
Vcard_DToL05458-RA	None	
Vcard_DToL05632-RA	None	
Vcard_DToL06179-RA	None	
Vcard_DToL06180-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL06228-RA	anchor_protein_17A	AKAP17A
Vcard_DToL06320-RA	None	AKAP17A
Vcard_DToL06323-RA	None	AKAP17A
Vcard_DToL06345-RA	None	AKAP17A
Vcard_DToL06364-RA	nuclease_activity	
Vcard_DToL06368-RA	None	
Vcard_DToL06387-RA	None	
Vcard_DToL06399-RA	None	
Vcard_DToL06632-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL06639-RA	positive_regulation_of_type_III_interferon_production	
Vcard_DToL06641-RA	None	
Vcard_DToL06686-RA	None	
Vcard_DToL06777-RA	Ribonuclease_H_protein	
Vcard_DToL06784-RA	zinc_finger	
Vcard_DToL06786-RA	gag-polyprotein_putative_aspartyl_protease	
Vcard_DToL06896-RA	None	
Vcard_DToL06897-RA	None	
Vcard_DToL06916-RA	None	
Vcard_DToL07003-RA	None	
Vcard_DToL07030-RA	Ribonuclease_H_protein	
Vcard_DToL07167-RA	anchor_protein_17A	AKAP17A
Vcard_DToL07185-RA	None	
Vcard_DToL07186-RA	None	
Vcard_DToL07224-RA	Encoded_by	
Vcard_DToL07280-RA	zinc_finger	
Vcard_DToL07307-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL07310-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL07346-RA	None	
Vcard_DToL07518-RA	None	
Vcard_DToL07550-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL07554-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL07589-RA	None	
Vcard_DToL07642-RA	None	
Vcard_DToL07670-RA	ATP-dependent_DNA-_helicase	
Vcard_DToL07694-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL07703-RA	None	
Vcard_DToL07724-RA	CRAL/TRIO_domain	
Vcard_DToL07725-RA	Trypsin-like_serine_protease	
Vcard_DToL07726-RA	CRAL/TRIO_domain	
Vcard_DToL07727-RA	CRAL/TRIO_domain	
Vcard_DToL07728-RA	Trypsin-like_serine_protease	
Vcard_DToL07729-RA	Trypsin-like_serine_protease	
Vcard_DToL07730-RA	CRAL/TRIO_domain	
Vcard_DToL07731-RA	CRAL/TRIO_domain	
Vcard_DToL07732-RA	None	
Vcard_DToL07733-RA	CRAL/TRIO_domain	
Vcard_DToL07734-RA	Trypsin-like_serine_protease	
Vcard_DToL07735-RA	None	
Vcard_DToL07736-RA	CRAL/TRIO_domain	
Vcard_DToL07737-RA	Trypsin-like_serine_protease	
Vcard_DToL07738-RA	Trypsin-like_serine_protease	
Vcard_DToL07739-RA	CRAL/TRIO_domain	
Vcard_DToL07744-RA	Trypsin-like_serine_protease	
Vcard_DToL07745-RA	anchor_protein_17A	AKAP17A
Vcard_DToL07746-RA	None	
Vcard_DToL07747-RA	Trypsin-like_serine_protease	
Vcard_DToL07749-RA	CRAL/TRIO_domain	
Vcard_DToL07755-RA	CRAL/TRIO_domain	
Vcard_DToL07756-RA	CRAL/TRIO_domain	
Vcard_DToL07757-RA	None	
Vcard_DToL07759-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL07761-RA	None	
Vcard_DToL07762-RA	Trypsin-like_serine_protease	
Vcard_DToL07763-RA	CRAL/TRIO_domain	
Vcard_DToL07764-RA	None	
Vcard_DToL07828-RA	Ribonuclease_H_protein	
Vcard_DToL07869-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL07909-RA	zinc_finger	
Vcard_DToL07930-RA	zinc_finger	
Vcard_DToL08083-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL08097-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL08106-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08112-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08113-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08117-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08119-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08123-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08124-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08125-RA	It_is_involved_in_the_biological_process_described_with	
Vcard_DToL08166-RA	Carboxylesterase_family	CES5A
Vcard_DToL08293-RA	nuclease_activity	
Vcard_DToL08399-RA	None	
Vcard_DToL08504-RA	None	
Vcard_DToL08546-RA	None	
Vcard_DToL08568-RA	gag-polyprotein_putative_aspartyl_protease	
Vcard_DToL08569-RA	zinc_finger	
Vcard_DToL08609-RA	Transposase_IS4	
Vcard_DToL08801-RA	DDE_superfamily_endonuclease	
Vcard_DToL08867-RA	None	
Vcard_DToL08940-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL09074-RA	None	
Vcard_DToL09110-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL09178-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL09213-RA	anchor_protein_17A	AKAP17A
Vcard_DToL09264-RA	None	AKAP17A
Vcard_DToL09268-RA	Ribonuclease_H_protein	
Vcard_DToL09457-RA	zinc_finger	
Vcard_DToL09472-RA	None	
Vcard_DToL09561-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL09581-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL09586-RA	DNA_helicase_activity	
Vcard_DToL09587-RA	None	
Vcard_DToL09659-RA	None	
Vcard_DToL09660-RA	None	
Vcard_DToL09663-RA	None	
Vcard_DToL09731-RA	anchor_protein_17A	AKAP17A
Vcard_DToL09743-RA	None	AKAP17A
Vcard_DToL09747-RA	None	
Vcard_DToL09755-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL09765-RA	nuclease_activity	
Vcard_DToL09778-RA	Nrap_protein_domain_1	NOL6
Vcard_DToL09779-RA	Nrap_protein_domain_1	NOL6
Vcard_DToL09818-RA	positive_regulation_of_TOR_signaling	
Vcard_DToL09837-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL09841-RA	ubiquitin_modification-dependent_histone_binding	TP53BP1
Vcard_DToL09843-RA	ubiquitin_modification-dependent_histone_binding	TP53BP1
Vcard_DToL09844-RA	None	
Vcard_DToL09878-RA	DDE_superfamily_endonuclease	
Vcard_DToL10023-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL10041-RA	transposition,_RNA-mediated	
Vcard_DToL10140-RA	None	
Vcard_DToL10142-RA	None	
Vcard_DToL10147-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL10228-RA	None	
Vcard_DToL10246-RA	zinc_finger	
Vcard_DToL10251-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL10274-RA	None	
Vcard_DToL10281-RA	nuclease_activity	
Vcard_DToL10283-RA	None	
Vcard_DToL10292-RA	gag-polyprotein_putative_aspartyl_protease	
Vcard_DToL10371-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL10390-RA	None	
Vcard_DToL10394-RA	None	
Vcard_DToL10458-RA	None	
Vcard_DToL10525-RA	Ribonuclease_H_protein	
Vcard_DToL10533-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL10551-RA	Zinc_finger_MYM-type_protein_1-like	
Vcard_DToL10556-RA	None	
Vcard_DToL10708-RA	anchor_protein_17A	AKAP17A
Vcard_DToL10760-RA	None	AKAP17A
Vcard_DToL10794-RA	nuclease_activity	
Vcard_DToL10906-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL10907-RA	anchor_protein_17A	AKAP17A
Vcard_DToL10908-RA	None	AKAP17A
Vcard_DToL10912-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL10926-RA	DNA_helicase_activity	
Vcard_DToL10928-RA	None	
Vcard_DToL10943-RA	DDE_superfamily_endonuclease	
Vcard_DToL11044-RA	None	
Vcard_DToL11343-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL11381-RA	None	
Vcard_DToL11384-RA	None	
Vcard_DToL11389-RA	None	
Vcard_DToL11392-RA	None	
Vcard_DToL11394-RA	None	
Vcard_DToL11395-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL11404-RA	None	
Vcard_DToL11406-RA	None	
Vcard_DToL11407-RA	None	
Vcard_DToL11410-RA	None	
Vcard_DToL11411-RA	None	
Vcard_DToL11412-RA	positive_regulation_of_type_III_interferon_production	
Vcard_DToL11416-RA	None	
Vcard_DToL11417-RA	Transposase_IS4	
Vcard_DToL11419-RA	None	
Vcard_DToL11420-RA	None	
Vcard_DToL11426-RA	None	
Vcard_DToL11427-RA	None	
Vcard_DToL11429-RA	None	
Vcard_DToL11433-RA	None	
Vcard_DToL11434-RA	None	
Vcard_DToL11436-RA	None	
Vcard_DToL11437-RA	None	
Vcard_DToL11439-RA	None	
Vcard_DToL11449-RA	None	
Vcard_DToL11452-RA	None	
Vcard_DToL11454-RA	None	
Vcard_DToL11455-RA	None	
Vcard_DToL11456-RA	anchor_protein_17A	AKAP17A
Vcard_DToL11461-RA	None	AKAP17A
Vcard_DToL11463-RA	None	AKAP17A
Vcard_DToL11464-RA	None	AKAP17A
Vcard_DToL11466-RA	None	AKAP17A
Vcard_DToL11467-RA	None	AKAP17A
Vcard_DToL11468-RA	None	AKAP17A
Vcard_DToL11469-RA	None	
