chrom begin end count_rpt length_rpt count_SINE length_SINE count_DNA length_DNA count_TcM length_TcM count_LINE length_LINE count_LTR length_LTR count_nonLTR length_nonLTR
LR999926.1	1	100000	157 24414 7 1153 14	2390	2	378	12	2390	22	4448	21	4385
LR999926.1	100001	200000	127 19591 10 2423 6	1351	0		3	1351	11	5414	8	2798
LR999926.1	200001	300000	93 12420 3 227 8	769	1	73	1	769	4	5211	4	5211
LR999926.1	300001	400000	100 15985 7 1567 6	1160	3	351	7	1160	12	7562	11	7521
LR999926.1	400001	500000	47 4225 0  2	252	0		0	252	4	1679	4	1679
LR999926.1	500001	600000	82 6437 11 1991 1	96	0		1	96	3	317	2	284
LR999926.1	600001	700000	168 24612 17 3535 10	1849	0		11	1849	24	8087	19	7361
LR999926.1	700001	800000	136 13027 17 2910 7	852	0		5	852	21	2509	17	2130
LR999926.1	800001	900000	127 23057 12 2043 4	520	0		7	520	20	8422	20	8422
LR999926.1	900001	1000000	146 21106 30 5450 9	685	0		8	685	22	7950	20	7821
LR999926.1	1000001	1100000	124 11996 14 2346 12	971	0		2	971	17	3561	14	3341
LR999926.1	1100001	1200000	115 16059 16 2895 12	1133	0		8	1133	14	4862	10	2773
LR999926.1	1200001	1300000	110 16876 13 2572 5	498	0		4	498	14	7878	9	2957
LR999926.1	1300001	1400000	115 15743 16 2739 6	1045	0		3	1045	17	5659	13	5342
LR999926.1	1400001	1500000	143 18324 22 4120 9	749	0		7	749	16	5381	14	5266
LR999926.1	1500001	1600000	146 17149 21 4002 12	853	0		9	853	22	2370	19	2109
LR999926.1	1600001	1700000	167 21685 25 4430 10	808	0		12	808	18	3736	16	3594
LR999926.1	1700001	1800000	180 24820 43 7993 9	940	3	175	6	940	34	9320	25	3354
LR999926.1	1800001	1900000	87 8591 15 2868 6	549	0		2	549	7	1188	6	1104
LR999926.1	1900001	2000000	180 20191 28 5017 16	1847	0		2	1847	15	2690	15	2690
LR999926.1	2000001	2100000	202 24663 32 5480 12	4096	1	102	6	4096	20	2993	20	2993
LR999926.1	2100001	2200000	251 35618 48 9400 17	1441	0		12	1441	31	10904	23	6416
LR999926.1	2200001	2300000	211 41238 37 8377 15	2159	0		18	2159	34	14315	24	9317
LR999926.1	2300001	2400000	205 38409 38 6883 15	1956	1	334	21	1956	53	15331	38	10524
LR999926.1	2400001	2500000	196 28589 57 10756 14	1008	0		11	1008	27	5081	23	4770
LR999926.1	2500001	2600000	164 22788 29 4759 14	2667	2	511	10	2667	20	5324	20	5324
LR999926.1	2600001	2700000	151 14783 28 4400 9	1214	0		6	1214	16	1972	15	1896
LR999926.1	2700001	2800000	206 27947 33 6380 27	4429	0		8	4429	24	5712	23	5644
LR999926.1	2800001	2900000	233 38365 38 6976 15	4713	0		12	4713	33	8705	31	8578
LR999926.1	2900001	3000000	270 35911 56 10552 21	1538	1	79	11	1538	22	6728	21	6650
LR999926.1	3000001	3100000	207 29276 31 6072 14	1724	1	378	16	1724	30	7256	22	5733
LR999926.1	3100001	3200000	208 28480 22 4007 23	2311	2	678	13	2311	17	5003	15	4890
LR999926.1	3200001	3300000	128 13660 18 3161 6	1802	2	1445	4	1802	8	1029	8	1029
LR999926.1	3300001	3400000	169 19410 28 6214 9	1466	0		6	1466	17	1733	14	1455
LR999926.1	3400001	3500000	119 19093 20 3058 10	964	0		3	964	13	9684	11	5490
LR999926.1	3500001	3600000	128 18819 19 3469 14	2591	0		3	2591	16	7113	13	3003
LR999926.1	3600001	3700000	127 13060 18 3749 2	122	0		7	122	8	1283	8	1283
LR999926.1	3700001	3800000	113 11540 8 1565 9	1885	0		3	1885	9	1314	8	1274
LR999926.1	3800001	3900000	154 22091 26 5490 10	1141	2	407	11	1141	17	6424	15	6300
LR999926.1	3900001	4000000	162 22608 30 5825 8	1215	0		9	1215	20	6171	17	4866
LR999926.1	4000001	4100000	118 15177 24 4629 8	1134	0		4	1134	12	3406	10	3231
LR999926.1	4100001	4200000	123 16950 7 1491 12	1071	0		5	1071	11	6376	10	6308
LR999926.1	4200001	4300000	158 28519 20 3544 13	996	0		10	996	18	13797	14	6324
LR999926.1	4300001	4400000	115 12775 12 2400 9	1573	1	403	4	1573	13	2346	10	2113
LR999926.1	4400001	4500000	64 5771 8 1827 1	147	0		4	147	6	705	6	705
LR999926.1	4500001	4600000	61 4872 3 700 7	965	0		1	965	4	348	3	284
LR999926.1	4600001	4700000	92 17250 18 3771 4	442	0		7	442	14	9214	11	8575
LR999926.1	4700001	4800000	102 9996 13 2361 10	847	1	59	3	847	8	1381	8	1381
LR999926.1	4800001	4900000	83 7679 14 2812 3	141	0		2	141	3	169	2	125
LR999926.1	4900001	5000000	108 11012 7 1132 10	1545	3	498	4	1545	14	3027	13	2948
LR999926.1	5000001	5100000	131 16746 12 2396 9	2261	1	1558	8	2261	13	4202	13	4202
LR999926.1	5100001	5200000	185 23147 27 4762 12	2171	1	354	7	2171	30	7154	18	2157
LR999926.1	5200001	5300000	123 11611 16 3463 9	480	0		7	480	4	550	3	468
LR999926.1	5300001	5400000	149 16506 14 2135 18	3641	2	170	4	3641	15	1702	14	1644
LR999926.1	5400001	5500000	178 19690 26 5712 15	1261	0		5	1261	22	2734	21	2646
LR999926.1	5500001	5600000	168 23623 28 5462 11	2283	0		10	2283	16	3271	14	2951
LR999926.1	5600001	5700000	121 10896 11 2139 8	546	0		5	546	5	494	5	494
LR999926.1	5700001	5800000	161 17749 25 3849 14	2115	1	70	9	2115	15	2871	14	2795
LR999926.1	5800001	5900000	154 17340 30 5505 14	2532	2	1605	4	2532	19	2664	18	2605
LR999926.1	5900001	6000000	171 23585 34 5828 11	1134	2	575	8	1134	15	8369	12	8202
LR999926.1	6000001	6100000	117 13836 19 4011 7	594	0		7	594	10	1573	9	1475
LR999926.1	6100001	6200000	127 12877 20 3962 10	757	1	31	1	757	12	1845	11	1758
LR999926.1	6200001	6300000	169 22305 23 4160 12	2164	0		10	2164	19	5641	11	1462
LR999926.1	6300001	6400000	98 8296 9 1355 6	1243	0		4	1243	2	114	2	114
LR999926.1	6400001	6500000	130 16932 19 3667 7	577	0		5	577	17	6288	9	1752
LR999926.1	6500001	6600000	144 19822 18 3927 15	2287	1	166	5	2287	9	1288	6	933
LR999926.1	6600001	6700000	211 36201 24 3815 22	4100	2	498	18	4100	26	7689	26	7689
LR999926.1	6700001	6800000	131 18895 22 4671 6	415	0		12	415	8	3215	8	3215
LR999926.1	6800001	6900000	180 28870 33 6550 12	1663	0		12	1663	26	9662	22	7442
LR999926.1	6900001	7000000	137 17155 13 2501 18	1743	0		4	1743	11	4177	9	4040
LR999926.1	7000001	7100000	102 9671 21 3908 6	573	0		0	573	11	1151	8	917
LR999926.1	7100001	7200000	119 19398 20 3445 9	637	0		13	637	15	8536	8	1864
LR999926.1	7200001	7300000	117 11545 23 3624 7	759	0		9	759	9	1042	8	960
LR999926.1	7300001	7400000	145 20961 22 4697 8	792	0		8	792	17	4451	17	4451
LR999926.1	7400001	7500000	94 10442 14 2594 6	421	0		1	421	14	3257	14	3257
