	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999948.1	1.0	100000.0	191	75075	1.0	296.0	23	2087	23.0	2087.0	23.0	6306.0	3.0	4346.0	65	53612	64	6623	1	533.0	0	0.0
1	LR999948.1	100001.0	200000.0	94	12315	7.0	1084.0	2	1556	0.0	0.0	4.0	841.0	4.0	1169.0	15	3324	35	1588	3	5700.0	0	0.0
2	LR999948.1	200001.0	300000.0	147	21381	16.0	2946.0	14	2387	0.0	0.0	15.0	1818.0	3.0	3296.0	16	5207	41	1950	7	24247.0	0	0.0
3	LR999948.1	300001.0	400000.0	213	31072	35.0	5963.0	9	864	0.0	0.0	9.0	2101.0	3.0	253.0	27	9982	30	1154	3	35391.0	0	0.0
4	LR999948.1	400001.0	500000.0	200	33539	35.0	6401.0	7	478	0.0	0.0	19.0	2875.0	5.0	3973.0	25	9253	23	848	0	0.0	0	0.0
5	LR999948.1	500001.0	600000.0	195	28323	44.0	8663.0	12	2113	2.0	148.0	20.0	2765.0	0.0	0.0	28	7851	24	923	0	0.0	0	0.0
6	LR999948.1	600001.0	700000.0	229	37917	41.0	8271.0	12	1160	1.0	250.0	12.0	4040.0	14.0	9093.0	34	5912	24	838	2	40054.0	1	746.0
7	LR999948.1	700001.0	800000.0	283	33441	54.0	8126.0	19	2382	1.0	87.0	7.0	1857.0	3.0	199.0	37	7467	38	1571	1	4020.0	0	0.0
8	LR999948.1	800001.0	900000.0	225	30359	45.0	7862.0	12	4294	0.0	0.0	13.0	1755.0	2.0	104.0	36	6659	26	1024	0	0.0	0	0.0
9	LR999948.1	900001.0	1000000.0	231	33060	47.0	8505.0	11	1709	1.0	397.0	16.0	3976.0	2.0	194.0	29	6595	30	1206	0	0.0	0	0.0
10	LR999948.1	1000000.0	1100000.0	214	34141	38.0	7198.0	11	842	0.0	0.0	11.0	5581.0	1.0	112.0	27	8305	32	1508	2	5952.0	0	0.0
11	LR999948.1	1100000.0	1200000.0	213	28343	53.0	9777.0	17	2700	0.0	0.0	8.0	1205.0	6.0	548.0	38	7068	27	1087	2	14769.0	0	0.0
12	LR999948.1	1200000.0	1300000.0	241	38279	52.0	10155.0	12	2426	1.0	1569.0	20.0	7313.0	3.0	231.0	23	6011	21	776	0	0.0	0	0.0
13	LR999948.1	1300000.0	1400000.0	225	32568	55.0	9811.0	4	365	1.0	60.0	12.0	1231.0	0.0	0.0	31	12244	31	1257	0	0.0	0	0.0
14	LR999948.1	1400000.0	1500000.0	230	29602	51.0	8471.0	8	3544	1.0	147.0	18.0	2157.0	4.0	339.0	30	5303	32	1245	1	2211.0	0	0.0
15	LR999948.1	1500000.0	1600000.0	228	33245	59.0	9957.0	8	1020	0.0	0.0	12.0	1612.0	1.0	63.0	35	11783	36	1644	0	0.0	0	0.0
16	LR999948.1	1600000.0	1700000.0	259	34121	72.0	14858.0	4	688	0.0	0.0	13.0	1506.0	1.0	75.0	38	6200	43	1639	0	0.0	0	0.0
17	LR999948.1	1700000.0	1800000.0	259	43424	47.0	8446.0	19	2518	3.0	376.0	15.0	7220.0	5.0	646.0	51	12900	29	1154	1	1328.0	0	0.0
18	LR999948.1	1800000.0	1900000.0	205	29166	49.0	8824.0	12	1100	0.0	0.0	12.0	3205.0	1.0	109.0	30	8376	26	837	1	1049.0	0	0.0
19	LR999948.1	1900000.0	2000000.0	223	35196	42.0	8503.0	6	1359	0.0	0.0	19.0	2235.0	4.0	2202.0	32	11473	20	1087	0	0.0	0	0.0
20	LR999948.1	2000000.0	2100000.0	247	33036	54.0	9899.0	20	6328	2.0	195.0	6.0	1455.0	2.0	209.0	41	5429	46	1621	1	2935.0	0	0.0
