	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999951.1	1.0	100000.0	192	27994	25.0	5013.0	13	2155	1.0	642.0	15	4023	1.0	276.0	23	6978	35	1732	3	9916.0	0	0.0
1	LR999951.1	100001.0	200000.0	224	29524	57.0	10316.0	15	1009	4.0	312.0	10	1367	5.0	593.0	33	7967	26	1004	0	0.0	0	0.0
2	LR999951.1	200001.0	300000.0	241	31633	60.0	9853.0	25	3811	3.0	2165.0	14	2361	5.0	2362.0	33	4483	28	1048	0	0.0	0	0.0
3	LR999951.1	300001.0	400000.0	247	24928	51.0	8801.0	13	965	1.0	96.0	8	837	4.0	234.0	21	2550	41	1585	0	0.0	0	0.0
4	LR999951.1	400001.0	500000.0	232	26433	42.0	7698.0	12	1270	0.0	0.0	7	624	6.0	790.0	35	4631	30	1072	0	0.0	0	0.0
5	LR999951.1	500001.0	600000.0	226	28548	52.0	9306.0	11	871	0.0	0.0	9	1284	2.0	148.0	24	3429	26	1060	0	0.0	0	0.0
6	LR999951.1	600001.0	700000.0	283	33391	61.0	10861.0	15	1052	0.0	0.0	9	930	2.0	265.0	30	4578	21	866	1	10231.0	0	0.0
7	LR999951.1	700001.0	800000.0	222	29067	56.0	10494.0	9	1212	0.0	0.0	11	4198	3.0	216.0	33	4588	35	1407	1	33145.0	0	0.0
8	LR999951.1	800001.0	900000.0	282	37459	67.0	13030.0	16	1600	0.0	0.0	9	1406	3.0	316.0	44	7226	27	1047	2	67442.0	0	0.0
9	LR999951.1	900001.0	1000000.0	302	37493	57.0	11056.0	17	1618	2.0	382.0	9	1577	5.0	458.0	43	6697	40	1449	2	20642.0	0	0.0
10	LR999951.1	1000000.0	1100000.0	298	42282	50.0	9325.0	20	3148	0.0	0.0	17	3745	5.0	459.0	48	11407	36	1265	1	638.0	1	638.0
11	LR999951.1	1100000.0	1200000.0	324	40605	69.0	11957.0	24	4114	2.0	1090.0	15	2377	0.0	0.0	44	7364	46	1640	0	0.0	0	0.0
12	LR999951.1	1200000.0	1300000.0	291	43093	55.0	10594.0	18	1863	0.0	0.0	14	6026	0.0	0.0	28	7504	37	1390	1	9653.0	0	0.0
13	LR999951.1	1300000.0	1400000.0	260	31055	53.0	9872.0	18	2474	0.0	0.0	6	522	3.0	248.0	36	5398	35	1324	1	170.0	0	0.0
14	LR999951.1	1400000.0	1500000.0	241	27335	50.0	8360.0	19	2021	3.0	1021.0	8	1235	3.0	288.0	29	5492	29	1048	0	0.0	0	0.0
15	LR999951.1	1500000.0	1600000.0	237	32161	50.0	8082.0	13	902	0.0	0.0	10	3367	3.0	2220.0	22	4483	27	1070	3	28164.0	0	0.0
16	LR999951.1	1600000.0	1700000.0	285	41712	56.0	9140.0	17	4173	4.0	2616.0	26	7911	2.0	187.0	45	9836	41	1802	2	8458.0	0	0.0
17	LR999951.1	1700000.0	1800000.0	227	35881	39.0	7282.0	17	1888	0.0	0.0	13	4061	0.0	0.0	32	10467	29	1251	3	25961.0	0	0.0
18	LR999951.1	1800000.0	1900000.0	229	25415	52.0	9986.0	19	1867	1.0	486.0	10	1568	1.0	100.0	26	3059	36	1354	4	43552.0	1	4798.0
19	LR999951.1	1900000.0	2000000.0	210	25664	48.0	8684.0	18	1882	3.0	398.0	3	241	4.0	1889.0	18	2474	25	1067	4	30185.0	0	0.0
20	LR999951.1	2000000.0	2100000.0	241	32465	36.0	6053.0	20	3373	0.0	0.0	10	1081	5.0	4711.0	30	6710	39	1445	2	11484.0	0	0.0
21	LR999951.1	2100000.0	2200000.0	220	27111	30.0	5943.0	29	2929	0.0	0.0	6	702	3.0	772.0	21	2693	31	1137	2	5803.0	0	0.0
22	LR999951.1	2200000.0	2300000.0	226	25728	39.0	7358.0	19	1730	0.0	0.0	10	1494	4.0	568.0	28	4699	37	1681	3	17553.0	0	0.0
23	LR999951.1	2300000.0	2400000.0	239	29375	41.0	8303.0	26	4366	1.0	85.0	3	309	5.0	483.0	21	2700	39	1544	3	16245.0	0	0.0
24	LR999951.1	2400000.0	2500000.0	200	27270	40.0	6217.0	12	2792	0.0	0.0	12	4784	0.0	0.0	32	4648	34	1358	2	25687.0	0	0.0
25	LR999951.1	2500000.0	2600000.0	154	23580	23.0	4473.0	13	1874	0.0	0.0	6	881	9.0	2387.0	21	6504	30	1055	3	22859.0	0	0.0
26	LR999951.1	2600000.0	2700000.0	217	23698	46.0	7336.0	9	557	0.0	0.0	10	2056	1.0	107.0	31	3940	25	1053	2	5062.0	0	0.0
27	LR999951.1	2700000.0	2800000.0	120	12715	14.0	3209.0	8	1082	0.0	0.0	2	843	0.0	0.0	8	1054	35	1545	2	32013.0	0	0.0
28	LR999951.1	2800000.0	2900000.0	102	10234	15.0	3078.0	2	287	0.0	0.0	4	465	1.0	82.0	12	1485	29	1241	3	22571.0	0	0.0
29	LR999951.1	2900000.0	3000000.0	163	22065	26.0	5010.0	15	2238	0.0	0.0	8	4268	6.0	860.0	20	2223	29	1092	5	18051.0	0	0.0
