	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999929.1	1.0	100000.0	163	21107	29	5134	13	2331	0.0	0.0	13	3608	2.0	117.0	20	2734	22	956	0	0.0	0	0.0
1	LR999929.1	100001.0	200000.0	155	21018	24	4878	19	3043	4.0	482.0	9	1133	0.0	0.0	17	5556	30	1215	0	0.0	0	0.0
2	LR999929.1	200001.0	300000.0	166	16658	30	5222	9	905	0.0	0.0	10	1114	2.0	170.0	16	2273	38	1568	2	12033.0	0	0.0
3	LR999929.1	300001.0	400000.0	127	19562	26	5014	6	1402	0.0	0.0	5	3230	11.0	4363.0	10	1021	23	934	3	12978.0	0	0.0
4	LR999929.1	400001.0	500000.0	193	22468	29	5150	12	2367	1.0	881.0	11	1104	2.0	201.0	31	5577	43	1828	4	9129.0	0	0.0
5	LR999929.1	500001.0	600000.0	150	25685	19	3227	8	735	0.0	0.0	5	497	2.0	3859.0	21	9958	34	1443	4	18026.0	0	0.0
6	LR999929.1	600001.0	700000.0	139	15261	20	3566	8	776	1.0	125.0	5	1610	1.0	71.0	16	2205	26	1310	3	10082.0	0	0.0
7	LR999929.1	700001.0	800000.0	106	8631	5	707	3	480	1.0	125.0	3	392	1.0	88.0	12	1490	38	1872	6	26278.0	0	0.0
8	LR999929.1	800001.0	900000.0	137	26086	14	2395	10	2321	0.0	0.0	11	8587	0.0	0.0	11	4241	35	1673	8	41052.0	0	0.0
9	LR999929.1	900001.0	1000000.0	137	15543	17	3451	9	1909	1.0	97.0	4	290	2.0	122.0	17	1801	25	994	3	16381.0	0	0.0
10	LR999929.1	1000000.0	1100000.0	199	28972	43	8809	13	1983	1.0	427.0	7	2582	4.0	504.0	21	7059	40	1815	4	19100.0	1	9775.0
11	LR999929.1	1100000.0	1200000.0	187	34757	32	6086	17	2362	0.0	0.0	18	7146	8.0	6274.0	25	5856	23	810	1	15944.0	0	0.0
12	LR999929.1	1200000.0	1300000.0	191	25448	43	7604	12	2514	2.0	419.0	8	960	0.0	0.0	19	5555	35	1534	0	0.0	0	0.0
13	LR999929.1	1300000.0	1400000.0	210	31639	43	7580	10	1029	1.0	61.0	16	8504	9.0	1514.0	17	2484	38	1441	0	0.0	0	0.0
14	LR999929.1	1400000.0	1500000.0	210	33189	32	7082	22	2073	1.0	56.0	10	3290	5.0	514.0	30	10695	29	1113	0	0.0	0	0.0
15	LR999929.1	1500000.0	1600000.0	210	32575	38	6439	7	584	1.0	81.0	17	7680	1.0	87.0	29	8237	41	1906	0	0.0	0	0.0
16	LR999929.1	1600000.0	1700000.0	215	30794	46	9161	12	3126	1.0	1580.0	7	550	1.0	77.0	30	8018	42	1702	2	7185.0	0	0.0
17	LR999929.1	1700000.0	1800000.0	176	18395	39	6853	13	1111	0.0	0.0	7	763	1.0	115.0	20	2100	28	1170	4	14126.0	0	0.0
18	LR999929.1	1800000.0	1900000.0	197	27095	37	7286	27	4918	1.0	56.0	12	4433	1.0	98.0	17	2488	39	1768	3	6217.0	1	523.0
19	LR999929.1	1900000.0	2000000.0	221	28472	28	5434	20	3107	2.0	137.0	11	1947	1.0	30.0	21	5910	36	1301	1	953.0	0	0.0
20	LR999929.1	2000000.0	2100000.0	195	31818	25	4309	14	2050	0.0	0.0	12	3262	0.0	0.0	24	10386	30	1257	0	0.0	0	0.0
21	LR999929.1	2100000.0	2200000.0	209	33989	31	4880	18	2619	3.0	586.0	8	3702	7.0	5663.0	30	7094	36	1415	1	1061.0	1	1061.0
22	LR999929.1	2200000.0	2300000.0	201	27466	42	7852	11	1044	0.0	0.0	10	1056	9.0	3756.0	15	4582	37	1468	1	6937.0	0	0.0
23	LR999929.1	2300000.0	2400000.0	212	37262	31	5327	9	1762	1.0	55.0	16	6160	5.0	1875.0	20	9827	32	1393	0	0.0	0	0.0
24	LR999929.1	2400000.0	2500000.0	182	33592	29	5768	12	2350	0.0	0.0	5	1373	11.0	5131.0	22	10056	25	1024	1	19094.0	0	0.0
25	LR999929.1	2500000.0	2600000.0	145	18905	28	5269	12	1284	0.0	0.0	5	584	1.0	50.0	24	6679	31	1306	2	11607.0	1	2216.0
26	LR999929.1	2600000.0	2700000.0	112	15282	20	3273	9	674	1.0	128.0	2	243	2.0	150.0	14	6220	29	1201	1	1409.0	0	0.0
27	LR999929.1	2700000.0	2800000.0	174	24296	24	3869	21	3448	2.0	185.0	6	2716	4.0	310.0	21	4880	32	1433	3	17071.0	1	5236.0
28	LR999929.1	2800000.0	2900000.0	126	12999	20	4075	5	452	0.0	0.0	8	1251	1.0	27.0	9	1514	34	1382	3	9229.0	0	0.0
29	LR999929.1	2900000.0	3000000.0	135	20826	18	3838	6	323	1.0	13.0	13	1795	9.0	1933.0	10	7217	30	1598	0	0.0	1	1622.0
30	LR999929.1	3000000.0	3100000.0	205	26665	36	6832	9	713	0.0	0.0	16	5869	1.0	57.0	21	2992	27	1088	0	0.0	0	0.0
31	LR999929.1	3100000.0	3200000.0	151	20514	31	5886	9	952	0.0	0.0	11	1521	1.0	143.0	20	5328	39	1789	1	1447.0	0	0.0
32	LR999929.1	3200000.0	3300000.0	202	25486	35	4684	15	2032	1.0	47.0	11	2692	3.0	254.0	18	4291	38	1386	0	0.0	0	0.0
33	LR999929.1	3300000.0	3400000.0	241	32686	31	5985	20	3368	0.0	0.0	10	973	6.0	1986.0	16	2259	33	1416	0	0.0	0	0.0
34	LR999929.1	3400000.0	3500000.0	171	27046	32	6586	12	1531	1.0	88.0	17	5749	1.0	101.0	11	3876	26	1061	2	1792.0	0	0.0
35	LR999929.1	3500000.0	3600000.0	142	19658	31	5592	8	701	0.0	0.0	6	1843	2.0	109.0	15	5212	30	1262	3	17045.0	0	0.0
36	LR999929.1	3600000.0	3700000.0	146	16822	26	4762	17	1755	1.0	124.0	4	1196	2.0	122.0	9	2112	39	1792	5	35977.0	0	0.0
37	LR999929.1	3700000.0	3800000.0	151	25219	31	5398	6	2951	1.0	64.0	6	2414	0.0	0.0	21	7845	38	1721	3	8135.0	0	0.0
38	LR999929.1	3800000.0	3900000.0	152	17881	17	3036	12	2409	3.0	629.0	4	713	0.0	0.0	17	2598	37	1561	4	14973.0	0	0.0
39	LR999929.1	3900000.0	4000000.0	130	15466	27	3870	8	519	1.0	42.0	3	1449	0.0	0.0	11	3495	34	1256	0	0.0	0	0.0
40	LR999929.1	4000000.0	4100000.0	132	18575	23	4432	16	2400	0.0	0.0	5	562	2.0	143.0	14	5251	15	617	0	0.0	0	0.0
41	LR999929.1	4100000.0	4200000.0	202	30836	23	4287	15	1398	2.0	177.0	6	691	4.0	3193.0	20	10067	35	1292	0	0.0	0	0.0
42	LR999929.1	4200000.0	4300000.0	151	21863	33	6286	9	1229	0.0	0.0	8	2358	0.0	0.0	20	4827	23	997	6	15449.0	0	0.0
43	LR999929.1	4300000.0	4400000.0	243	44680	5	1448	43	9942	3.0	1992.0	7	2992	6.0	939.0	29	11503	34	1802	2	4963.0	0	0.0
44	LR999929.1	4400000.0	4500000.0	187	26250	25	5147	17	3117	2.0	1925.0	9	1692	4.0	2787.0	13	2380	32	1144	8	43436.0	0	0.0
45	LR999929.1	4500000.0	4600000.0	175	18905	33	6262	18	1389	2.0	237.0	8	1133	2.0	154.0	23	3030	34	1448	0	0.0	0	0.0
46	LR999929.1	4600000.0	4700000.0	155	23710	20	3410	16	3431	0.0	0.0	12	3520	1.0	87.0	11	5757	41	1912	3	4347.0	0	0.0
47	LR999929.1	4700000.0	4800000.0	150	15395	28	4280	16	1294	0.0	0.0	6	703	1.0	76.0	14	2024	27	979	0	0.0	0	0.0
48	LR999929.1	4800000.0	4900000.0	157	23253	37	5760	8	4066	0.0	0.0	6	1093	2.0	198.0	21	5046	38	1806	6	16971.0	0	0.0
49	LR999929.1	4900000.0	5000000.0	202	36102	34	6027	16	2368	1.0	177.0	10	4445	4.0	3789.0	21	9376	35	1500	0	0.0	0	0.0
50	LR999929.1	5000000.0	5100000.0	158	19334	25	4553	12	818	0.0	0.0	7	1188	3.0	1528.0	8	1148	38	1347	0	0.0	0	0.0
51	LR999929.1	5100000.0	5200000.0	153	17735	21	3870	6	1825	0.0	0.0	8	1394	2.0	124.0	13	2292	34	1482	2	7360.0	0	0.0
52	LR999929.1	5200000.0	5300000.0	121	20240	18	3855	8	1364	2.0	557.0	8	2263	4.0	2812.0	8	3689	29	1302	4	30812.0	0	0.0
53	LR999929.1	5300000.0	5400000.0	140	18468	12	2750	10	932	0.0	0.0	7	2474	1.0	69.0	13	4380	28	1199	5	27539.0	0	0.0
54	LR999929.1	5400000.0	5500000.0	90	12325	12	2707	6	1303	0.0	0.0	3	452	7.0	3193.0	6	845	28	1084	4	15746.0	0	0.0
55	LR999929.1	5500000.0	5600000.0	157	19774	32	7408	11	2945	2.0	364.0	3	427	2.0	130.0	18	2083	44	1850	12	49928.0	0	0.0
56	LR999929.1	5600000.0	5700000.0	193	23447	24	5254	23	4756	0.0	0.0	10	935	0.0	0.0	13	1699	44	1648	0	0.0	0	0.0
57	LR999929.1	5700000.0	5800000.0	155	20853	18	3251	20	5195	0.0	0.0	7	912	0.0	0.0	12	3598	41	1745	5	20158.0	1	5001.0
