	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999942.1	1.0	100000.0	108	16129	8	1230	8	1892	1.0	428.0	8	3514	0.0	0.0	7	2118	25	1000	2	4896.0	1	2786.0
1	LR999942.1	100001.0	200000.0	153	18360	25	5215	15	1907	1.0	69.0	9	1112	2.0	266.0	20	3659	21	669	0	0.0	0	0.0
2	LR999942.1	200001.0	300000.0	151	16188	34	5277	4	829	0.0	0.0	9	1214	2.0	150.0	27	3371	25	895	0	0.0	0	0.0
3	LR999942.1	300001.0	400000.0	163	20368	35	6136	10	733	0.0	0.0	9	2755	6.0	442.0	12	1992	27	1022	0	0.0	0	0.0
4	LR999942.1	400001.0	500000.0	170	21666	36	6267	9	1760	0.0	0.0	11	2456	2.0	184.0	29	4813	28	1242	1	530.0	0	0.0
5	LR999942.1	500001.0	600000.0	160	26868	25	4155	4	364	0.0	0.0	4	283	40.0	15281.0	13	1934	31	1014	0	0.0	0	0.0
6	LR999942.1	600001.0	700000.0	167	20042	29	5113	6	883	1.0	114.0	9	1144	1.0	106.0	15	2220	26	991	1	473.0	0	0.0
7	LR999942.1	700001.0	800000.0	204	30941	52	9827	18	3789	1.0	89.0	14	2526	1.0	112.0	33	8647	29	1034	2	43310.0	0	0.0
8	LR999942.1	800001.0	900000.0	140	23941	13	2430	13	2471	0.0	0.0	2	1321	9.0	6049.0	15	4886	37	2032	6	20688.0	0	0.0
9	LR999942.1	900001.0	1000000.0	152	22065	25	4533	16	3123	0.0	0.0	7	2343	0.0	0.0	19	4886	32	1251	4	41245.0	0	0.0
10	LR999942.1	1000000.0	1100000.0	204	29455	25	4297	14	1035	0.0	0.0	13	4893	2.0	180.0	25	6387	34	1256	3	20729.0	0	0.0
11	LR999942.1	1100000.0	1200000.0	207	27978	42	6965	11	802	0.0	0.0	9	1260	2.0	83.0	29	9749	37	1602	2	1831.0	0	0.0
12	LR999942.1	1200000.0	1300000.0	205	35740	40	7804	20	4968	3.0	429.0	18	6386	3.0	260.0	26	8834	29	1111	1	32242.0	0	0.0
13	LR999942.1	1300000.0	1400000.0	230	29630	41	7811	22	2379	2.0	1048.0	7	3071	2.0	182.0	27	3492	38	1397	0	0.0	0	0.0
14	LR999942.1	1400000.0	1500000.0	179	32081	29	5518	5	334	0.0	0.0	18	7157	0.0	0.0	26	10918	30	1303	0	0.0	0	0.0
15	LR999942.1	1500000.0	1600000.0	230	32806	37	7448	15	2243	2.0	1484.0	15	2502	11.0	5709.0	21	3308	38	1972	0	0.0	0	0.0
16	LR999942.1	1600000.0	1700000.0	205	36722	35	7323	11	978	1.0	87.0	13	7214	1.0	54.0	21	8023	31	1224	0	0.0	0	0.0
17	LR999942.1	1700000.0	1800000.0	242	37089	51	8884	17	2483	0.0	0.0	14	5907	5.0	553.0	32	8730	27	916	1	27846.0	0	0.0
18	LR999942.1	1800000.0	1900000.0	215	21016	34	5371	12	691	0.0	0.0	7	666	1.0	64.0	20	2211	40	1665	0	0.0	0	0.0
19	LR999942.1	1900000.0	2000000.0	178	21523	31	5797	5	379	0.0	0.0	5	1242	5.0	382.0	16	4670	34	1502	1	11326.0	1	11326.0
20	LR999942.1	2000000.0	2100000.0	177	18208	21	3124	12	2145	0.0	0.0	6	772	3.0	226.0	17	2127	36	1665	4	22303.0	0	0.0
21	LR999942.1	2100000.0	2200000.0	147	20243	29	5562	15	2843	1.0	104.0	9	4780	1.0	86.0	6	810	32	1225	6	33613.0	0	0.0
22	LR999942.1	2200000.0	2300000.0	147	15051	28	4677	14	1682	0.0	0.0	5	521	0.0	0.0	16	1783	31	1195	5	18518.0	0	0.0
23	LR999942.1	2300000.0	2400000.0	172	23125	26	4148	17	2552	2.0	296.0	12	3074	5.0	2383.0	15	3363	33	1296	7	52073.0	1	1856.0
24	LR999942.1	2400000.0	2500000.0	229	27307	25	4629	21	1976	0.0	0.0	7	1650	4.0	950.0	30	6188	47	1757	6	25304.0	2	3703.0
25	LR999942.1	2500000.0	2600000.0	199	23295	36	6086	22	4505	0.0	0.0	8	1448	2.0	127.0	21	3732	37	1320	2	20011.0	0	0.0
26	LR999942.1	2600000.0	2700000.0	150	17925	23	4490	20	3090	0.0	0.0	4	1022	2.0	119.0	16	2914	32	1527	7	10915.0	0	0.0
27	LR999942.1	2700000.0	2800000.0	114	11123	10	2141	8	859	0.0	0.0	6	572	0.0	0.0	6	1487	25	1050	9	26427.0	0	0.0
28	LR999942.1	2800000.0	2900000.0	173	23198	28	5080	14	1668	1.0	86.0	5	1111	1.0	136.0	16	4548	24	1086	3	6012.0	0	0.0
29	LR999942.1	2900000.0	3000000.0	273	41342	37	6231	12	2220	3.0	554.0	13	3791	1.0	96.0	35	11333	33	1337	1	5845.0	0	0.0
30	LR999942.1	3000000.0	3100000.0	249	33774	56	10642	15	2086	0.0	0.0	12	1841	0.0	0.0	21	5400	33	1238	1	34233.0	0	0.0
31	LR999942.1	3100000.0	3200000.0	222	26947	50	11233	5	493	0.0	0.0	19	2837	0.0	0.0	18	2518	43	1707	0	0.0	0	0.0
32	LR999942.1	3200000.0	3300000.0	229	41842	41	7875	11	2853	0.0	0.0	11	5201	4.0	1074.0	35	12369	31	1189	0	0.0	0	0.0
33	LR999942.1	3300000.0	3400000.0	209	35083	35	6589	15	1346	0.0	0.0	11	3776	1.0	185.0	18	11715	35	1358	2	13457.0	0	0.0
34	LR999942.1	3400000.0	3500000.0	171	18608	35	6433	7	674	1.0	129.0	7	941	3.0	216.0	18	3096	40	1629	3	14385.0	0	0.0
35	LR999942.1	3500000.0	3600000.0	173	18964	34	5975	13	1051	0.0	0.0	7	827	2.0	118.0	22	3751	40	1753	0	0.0	0	0.0
36	LR999942.1	3600000.0	3700000.0	218	23303	47	8634	9	702	0.0	0.0	11	1165	1.0	35.0	22	3999	48	1772	0	0.0	0	0.0
37	LR999942.1	3700000.0	3800000.0	152	16768	38	7202	8	798	0.0	0.0	8	952	0.0	0.0	20	2109	36	1353	1	464.0	0	0.0
38	LR999942.1	3800000.0	3900000.0	102	9717	13	2706	6	513	1.0	65.0	4	523	0.0	0.0	6	646	34	1476	8	23642.0	0	0.0
39	LR999942.1	3900000.0	4000000.0	114	16043	15	2990	13	1654	0.0	0.0	7	1573	1.0	248.0	12	4435	31	1357	10	46920.0	0	0.0
40	LR999942.1	4000000.0	4100000.0	116	13022	8	1703	10	1112	0.0	0.0	4	872	0.0	0.0	15	2969	38	1616	12	35045.0	0	0.0
41	LR999942.1	4100000.0	4200000.0	105	12687	13	2123	8	879	1.0	286.0	6	3943	0.0	0.0	6	653	36	1652	8	23476.0	0	0.0
42	LR999942.1	4200000.0	4300000.0	148	22784	28	5359	11	1884	0.0	0.0	4	4135	1.0	46.0	22	4431	30	1292	0	0.0	0	0.0
43	LR999942.1	4300000.0	4400000.0	136	16094	23	4250	9	1141	0.0	0.0	9	1665	1.0	43.0	18	4318	32	1371	3	8712.0	0	0.0
44	LR999942.1	4400000.0	4500000.0	125	14090	22	4214	6	1569	0.0	0.0	7	822	2.0	156.0	12	1470	38	1781	2	1076.0	0	0.0
45	LR999942.1	4500000.0	4600000.0	101	13449	15	2397	9	656	0.0	0.0	3	506	2.0	128.0	8	5688	35	1567	4	8798.0	0	0.0
46	LR999942.1	4600000.0	4700000.0	123	13573	19	3375	12	2058	1.0	638.0	6	620	1.0	85.0	12	2580	27	1165	9	35112.0	0	0.0
47	LR999942.1	4700000.0	4800000.0	90	11422	20	3017	5	1065	0.0	0.0	2	241	1.0	2069.0	6	1515	29	1269	2	1394.0	0	0.0
48	LR999942.1	4800000.0	4900000.0	143	20008	19	2490	6	378	0.0	0.0	12	3913	1.0	56.0	17	5970	38	1668	2	4164.0	0	0.0
49	LR999942.1	4900000.0	5000000.0	109	11367	22	3739	7	390	0.0	0.0	5	664	4.0	1561.0	5	533	23	873	4	19330.0	0	0.0
50	LR999942.1	5000000.0	5100000.0	105	15182	14	3861	11	1583	0.0	0.0	3	414	2.0	156.0	7	3334	31	1221	12	40231.0	0	0.0
51	LR999942.1	5100000.0	5200000.0	117	16356	11	2346	9	2328	5.0	874.0	9	3030	0.0	0.0	11	3026	42	1685	8	31052.0	0	0.0
52	LR999942.1	5200000.0	5300000.0	97	10320	9	1972	7	917	0.0	0.0	7	507	1.0	80.0	5	1612	33	1384	4	18020.0	0	0.0
53	LR999942.1	5300000.0	5400000.0	77	6852	14	1783	4	367	0.0	0.0	2	567	1.0	37.0	3	440	28	1343	0	0.0	0	0.0
54	LR999942.1	5400000.0	5500000.0	107	9900	8	1194	6	1110	0.0	0.0	8	1274	0.0	0.0	9	1729	45	1836	1	635.0	0	0.0
55	LR999942.1	5500000.0	5600000.0	74	6955	10	1627	2	259	0.0	0.0	4	451	1.0	1392.0	3	466	35	1403	0	0.0	0	0.0
