	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999939.1	1.0	100000.0	126	19344	10.0	2465.0	6.0	1698.0	2.0	1196.0	6	1204	1.0	64.0	20	6977	47	2104	6	18726.0	0	0.0
1	LR999939.1	100001.0	200000.0	79	7914	10.0	2455.0	2.0	319.0	0.0	0.0	3	140	1.0	34.0	10	1720	26	1031	0	0.0	0	0.0
2	LR999939.1	200001.0	300000.0	99	10111	8.0	1630.0	8.0	907.0	1.0	284.0	5	891	2.0	144.0	8	1324	30	1305	2	7858.0	0	0.0
3	LR999939.1	300001.0	400000.0	120	18064	31.0	4866.0	5.0	405.0	0.0	0.0	11	5252	4.0	214.0	24	4211	23	1209	3	19709.0	0	0.0
4	LR999939.1	400001.0	500000.0	135	13296	23.0	3253.0	15.0	1382.0	1.0	127.0	6	744	1.0	96.0	14	2077	20	645	3	35114.0	0	0.0
5	LR999939.1	500001.0	600000.0	176	24249	32.0	5886.0	14.0	1791.0	4.0	364.0	11	2539	1.0	102.0	29	6408	37	1426	7	19360.0	0	0.0
6	LR999939.1	600001.0	700000.0	167	22850	31.0	5456.0	20.0	4006.0	4.0	1380.0	6	1342	3.0	259.0	19	2475	32	1441	3	21433.0	0	0.0
7	LR999939.1	700001.0	800000.0	172	23031	23.0	3248.0	16.0	1330.0	1.0	204.0	7	2769	4.0	234.0	25	7212	36	1441	1	6075.0	0	0.0
8	LR999939.1	800001.0	900000.0	188	24731	39.0	6409.0	10.0	699.0	1.0	33.0	10	1360	2.0	162.0	25	6710	31	1270	0	0.0	0	0.0
9	LR999939.1	900001.0	1000000.0	193	26344	40.0	6682.0	5.0	297.0	0.0	0.0	18	3241	2.0	155.0	36	8623	33	1384	0	0.0	0	0.0
10	LR999939.1	1000000.0	1100000.0	215	29704	34.0	6917.0	13.0	3573.0	1.0	1217.0	15	1798	2.0	193.0	34	7417	28	1215	1	2492.0	0	0.0
11	LR999939.1	1100000.0	1200000.0	233	29350	35.0	6395.0	24.0	3124.0	1.0	38.0	8	1326	0.0	0.0	33	6538	38	1457	4	11669.0	0	0.0
12	LR999939.1	1200000.0	1300000.0	180	18218	28.0	5331.0	12.0	1028.0	0.0	0.0	8	777	2.0	189.0	12	1818	36	1469	0	0.0	0	0.0
13	LR999939.1	1300000.0	1400000.0	214	27309	40.0	8213.0	11.0	1076.0	0.0	0.0	6	641	8.0	3145.0	14	1891	32	1142	0	0.0	0	0.0
14	LR999939.1	1400000.0	1500000.0	177	26041	44.0	8142.0	7.0	483.0	3.0	217.0	5	1135	2.0	177.0	19	7818	36	1364	0	0.0	0	0.0
15	LR999939.1	1500000.0	1600000.0	179	23484	41.0	7757.0	7.0	423.0	0.0	0.0	8	989	1.0	75.0	21	3550	26	1072	1	9544.0	0	0.0
16	LR999939.1	1600000.0	1700000.0	200	22563	37.0	6875.0	18.0	1612.0	2.0	179.0	6	1934	0.0	0.0	37	4547	39	1445	1	3401.0	0	0.0
17	LR999939.1	1700000.0	1800000.0	249	29684	51.0	8832.0	18.0	1910.0	0.0	0.0	9	1513	1.0	80.0	21	2714	28	1042	0	0.0	0	0.0
18	LR999939.1	1800000.0	1900000.0	231	28762	45.0	8342.0	11.0	2098.0	2.0	1257.0	18	2374	2.0	434.0	25	5608	38	1458	0	0.0	0	0.0
19	LR999939.1	1900000.0	2000000.0	210	27556	36.0	5928.0	18.0	1514.0	1.0	277.0	14	1707	4.0	132.0	20	6253	29	1224	0	0.0	0	0.0
