	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999943.1	1.0	100000.0	131	21431	10	1867	17	1722	1.0	179.0	13.0	4035.0	4.0	168.0	20	5170	31	4837	8	33593.0	0	0.0
1	LR999943.1	100001.0	200000.0	98	13629	17	3093	6	627	0.0	0.0	4.0	697.0	1.0	42.0	12	4561	17	858	2	5678.0	0	0.0
2	LR999943.1	200001.0	300000.0	139	18157	17	2820	20	3919	3.0	280.0	7.0	1418.0	1.0	256.0	15	2306	26	1013	5	13364.0	0	0.0
3	LR999943.1	300001.0	400000.0	152	17314	29	4465	6	510	0.0	0.0	5.0	815.0	0.0	0.0	16	1913	30	1429	2	10936.0	0	0.0
4	LR999943.1	400001.0	500000.0	118	11316	12	2063	10	802	0.0	0.0	5.0	546.0	0.0	0.0	13	2283	30	1230	4	12113.0	0	0.0
5	LR999943.1	500001.0	600000.0	165	19742	23	4059	8	892	0.0	0.0	7.0	3982.0	1.0	43.0	19	2666	53	2311	11	43621.0	0	0.0
6	LR999943.1	600001.0	700000.0	199	27043	36	7402	11	1391	1.0	440.0	12.0	1718.0	2.0	216.0	26	7386	42	1905	3	69041.0	0	0.0
7	LR999943.1	700001.0	800000.0	124	19162	19	3868	12	2295	0.0	0.0	8.0	3199.0	2.0	221.0	13	3632	24	998	9	58635.0	0	0.0
8	LR999943.1	800001.0	900000.0	183	27317	31	5829	13	2180	4.0	595.0	8.0	1825.0	1.0	34.0	35	9301	32	1449	6	44324.0	0	0.0
9	LR999943.1	900001.0	1000000.0	207	32369	41	7960	15	1885	0.0	0.0	7.0	676.0	10.0	5422.0	32	8654	32	1147	0	0.0	0	0.0
10	LR999943.1	1000000.0	1100000.0	284	39770	48	7745	22	1622	0.0	0.0	11.0	1495.0	6.0	5821.0	29	7167	41	1437	0	0.0	0	0.0
11	LR999943.1	1100000.0	1200000.0	248	30365	53	10302	8	586	0.0	0.0	12.0	1372.0	4.0	281.0	33	5325	34	1145	0	0.0	0	0.0
12	LR999943.1	1200000.0	1300000.0	209	27721	54	8339	16	1138	1.0	54.0	5.0	763.0	3.0	259.0	26	8452	28	1251	0	0.0	0	0.0
13	LR999943.1	1300000.0	1400000.0	248	37818	42	7840	14	7305	0.0	0.0	10.0	1521.0	16.0	5388.0	30	4751	27	1190	0	0.0	0	0.0
14	LR999943.1	1400000.0	1500000.0	230	29978	56	9708	8	537	0.0	0.0	8.0	2688.0	2.0	132.0	28	6884	27	945	0	0.0	0	0.0
15	LR999943.1	1500000.0	1600000.0	244	41063	55	8296	14	1045	0.0	0.0	13.0	7121.0	2.0	196.0	39	13722	42	1873	0	0.0	0	0.0
16	LR999943.1	1600000.0	1700000.0	262	36961	67	12596	9	1914	1.0	57.0	21.0	6149.0	3.0	206.0	45	6095	33	1355	0	0.0	0	0.0
17	LR999943.1	1700000.0	1800000.0	229	34431	46	8486	9	619	0.0	0.0	21.0	6076.0	3.0	229.0	30	8353	39	1458	0	0.0	0	0.0
18	LR999943.1	1800000.0	1900000.0	230	35340	46	7862	16	1286	1.0	182.0	8.0	7295.0	14.0	6825.0	19	2737	32	1201	1	8952.0	0	0.0
19	LR999943.1	1900000.0	2000000.0	210	26421	40	7075	12	1299	0.0	0.0	6.0	1465.0	2.0	927.0	30	5609	30	1253	2	7448.0	0	0.0
20	LR999943.1	2000000.0	2100000.0	232	27739	49	9514	10	717	1.0	153.0	9.0	1056.0	0.0	0.0	27	5545	35	1513	4	14135.0	0	0.0
21	LR999943.1	2100000.0	2200000.0	232	25528	42	7582	12	1318	0.0	0.0	5.0	712.0	6.0	558.0	19	1844	40	1617	3	41743.0	0	0.0
22	LR999943.1	2200000.0	2300000.0	201	28013	33	6736	30	4162	2.0	297.0	10.0	1345.0	2.0	145.0	25	7016	28	1158	4	21928.0	0	0.0
23	LR999943.1	2300000.0	2400000.0	217	23915	45	7893	15	2020	1.0	79.0	5.0	704.0	1.0	86.0	25	3882	42	1661	2	15574.0	0	0.0
24	LR999943.1	2400000.0	2500000.0	223	22297	41	7082	16	1326	0.0	0.0	5.0	717.0	2.0	95.0	24	3222	30	1233	2	8674.0	0	0.0
25	LR999943.1	2500000.0	2600000.0	180	20348	33	6181	14	1036	1.0	64.0	6.0	1858.0	2.0	151.0	20	3214	39	1706	4	19942.0	0	0.0
26	LR999943.1	2600000.0	2700000.0	213	26630	50	8646	16	2468	0.0	0.0	13.0	2473.0	1.0	67.0	16	2838	25	972	1	9311.0	0	0.0
27	LR999943.1	2700000.0	2800000.0	156	14600	22	3523	10	611	1.0	82.0	7.0	828.0	1.0	93.0	13	1361	30	1285	3	35404.0	0	0.0
