	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999952.1	1.0	100000.0	177	74395	0.0	0.0	24	2148	24.0	2148.0	36	9540	0.0	0.0	62	59159	42	1953	0	0.0	0	0.0
1	LR999952.1	100001.0	200000.0	138	39790	9.0	1566.0	9	885	6.0	553.0	11	3432	2.0	2994.0	32	21808	50	5498	3	14886.0	1	1593.0
2	LR999952.1	200001.0	300000.0	182	28111	37.0	7389.0	13	1370	0.0	0.0	13	4660	9.0	2839.0	20	5493	40	1837	5	26854.0	0	0.0
3	LR999952.1	300001.0	400000.0	165	34292	30.0	4646.0	16	3071	1.0	75.0	13	2861	5.0	6374.0	27	9917	15	623	0	0.0	0	0.0
4	LR999952.1	400001.0	500000.0	193	26774	39.0	8183.0	10	749	1.0	148.0	9	2187	7.0	2225.0	20	4560	33	1562	8	65365.0	0	0.0
5	LR999952.1	500001.0	600000.0	236	27437	41.0	7287.0	12	1131	0.0	0.0	11	1242	1.0	75.0	42	7570	26	1210	2	10415.0	0	0.0
6	LR999952.1	600001.0	700000.0	263	37862	67.0	12824.0	15	2290	5.0	1234.0	13	1543	1.0	81.0	43	10991	34	1465	3	33844.0	0	0.0
7	LR999952.1	700001.0	800000.0	265	31763	39.0	7096.0	20	2042	1.0	55.0	13	1780	2.0	185.0	38	6314	38	1506	2	8890.0	0	0.0
8	LR999952.1	800001.0	900000.0	312	39788	60.0	11887.0	16	2002	0.0	0.0	16	1831	1.0	66.0	50	9593	31	1113	3	19188.0	0	0.0
9	LR999952.1	900001.0	1000000.0	288	31201	56.0	9715.0	13	1995	0.0	0.0	12	1419	3.0	215.0	41	4882	44	1582	0	0.0	0	0.0
