	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
0	LR999945.1	1.0	100000.0	114	18688	7	1310	7	442	0.0	0.0	3.0	1882.0	7.0	4681.0	11	4320	43	1873	1	4667.0	0	0.0
1	LR999945.1	100001.0	200000.0	105	15943	11	1824	5	528	0.0	0.0	9.0	1087.0	2.0	129.0	20	7259	24	984	0	0.0	0	0.0
2	LR999945.1	200001.0	300000.0	119	19944	8	809	14	2585	3.0	1463.0	6.0	3640.0	3.0	431.0	12	5917	31	1405	5	19858.0	1	2873.0
3	LR999945.1	300001.0	400000.0	104	12697	16	2834	10	2908	4.0	965.0	10.0	1419.0	3.0	420.0	11	1369	25	923	5	29069.0	0	0.0
4	LR999945.1	400001.0	500000.0	147	19506	18	3730	11	1688	2.0	602.0	7.0	3722.0	5.0	349.0	17	3427	34	1542	4	13286.0	0	0.0
5	LR999945.1	500001.0	600000.0	116	12709	15	3018	8	494	0.0	0.0	5.0	698.0	1.0	63.0	16	3217	27	1216	5	31439.0	0	0.0
6	LR999945.1	600001.0	700000.0	186	19205	28	5525	16	1572	0.0	0.0	4.0	276.0	1.0	35.0	18	2573	45	2075	4	13996.0	0	0.0
7	LR999945.1	700001.0	800000.0	180	24434	38	7025	14	3157	2.0	110.0	7.0	3609.0	2.0	179.0	34	4689	38	1381	3	31730.0	0	0.0
8	LR999945.1	800001.0	900000.0	176	19079	26	5369	13	1555	0.0	0.0	7.0	1158.0	2.0	192.0	19	2706	43	1945	7	58901.0	2	16041.0
9	LR999945.1	900001.0	1000000.0	129	16205	18	3807	9	1020	1.0	50.0	4.0	2516.0	1.0	86.0	16	1890	32	1248	7	27659.0	0	0.0
10	LR999945.1	1000000.0	1100000.0	202	24540	30	6357	14	2461	0.0	0.0	7.0	734.0	2.0	128.0	24	3856	44	1629	7	52519.0	2	6853.0
11	LR999945.1	1100000.0	1200000.0	71	5113	4	508	2	127	0.0	0.0	3.0	414.0	1.0	54.0	9	873	29	1121	2	31084.0	0	0.0
12	LR999945.1	1200000.0	1300000.0	66	5459	8	1296	6	469	0.0	0.0	2.0	173.0	2.0	143.0	3	364	24	989	0	0.0	0	0.0
13	LR999945.1	1300000.0	1400000.0	132	11762	20	3443	6	579	0.0	0.0	7.0	684.0	4.0	326.0	16	1874	40	1735	2	9932.0	0	0.0
14	LR999945.1	1400000.0	1500000.0	175	29696	29	4458	8	537	0.0	0.0	16.0	3381.0	2.0	146.0	20	13673	34	1378	4	33906.0	0	0.0
15	LR999945.1	1500000.0	1600000.0	138	14216	36	6981	7	573	1.0	51.0	7.0	413.0	1.0	31.0	9	913	40	1595	9	51657.0	0	0.0
16	LR999945.1	1600000.0	1700000.0	233	26755	50	7815	16	1900	0.0	0.0	7.0	933.0	0.0	0.0	24	3666	33	1377	3	70670.0	1	5692.0
17	LR999945.1	1700000.0	1800000.0	259	33817	55	10496	17	2219	0.0	0.0	17.0	2044.0	2.0	177.0	29	7686	35	1440	4	41312.0	0	0.0
18	LR999945.1	1800000.0	1900000.0	261	28889	50	9348	12	982	0.0	0.0	11.0	1245.0	1.0	48.0	29	4440	45	1552	1	1667.0	0	0.0
19	LR999945.1	1900000.0	2000000.0	246	30857	51	8779	14	1460	1.0	454.0	10.0	1902.0	2.0	109.0	28	6902	27	1116	1	30061.0	0	0.0
20	LR999945.1	2000000.0	2100000.0	225	31170	50	10946	13	1676	2.0	321.0	12.0	1523.0	4.0	448.0	30	8397	39	1572	1	11125.0	0	0.0
21	LR999945.1	2100000.0	2200000.0	229	30258	40	7540	12	1794	1.0	102.0	19.0	5223.0	5.0	574.0	28	4372	34	1303	0	0.0	0	0.0
22	LR999945.1	2200000.0	2300000.0	224	34846	61	10689	12	1076	0.0	0.0	18.0	4285.0	3.0	153.0	29	9462	24	759	0	0.0	0	0.0
23	LR999945.1	2300000.0	2400000.0	227	33478	33	5860	17	2097	0.0	0.0	13.0	3281.0	1.0	97.0	23	5703	33	1312	3	39618.0	0	0.0
24	LR999945.1	2400000.0	2500000.0	259	33235	51	9608	8	1280	1.0	330.0	12.0	1893.0	4.0	220.0	26	5824	38	1440	0	0.0	0	0.0
25	LR999945.1	2500000.0	2600000.0	160	19435	41	6586	9	867	0.0	0.0	6.0	732.0	8.0	2169.0	17	1872	24	1049	0	0.0	0	0.0
26	LR999945.1	2600000.0	2700000.0	175	20797	40	6601	7	539	1.0	218.0	6.0	935.0	7.0	877.0	19	3456	29	1022	1	2830.0	0	0.0
27	LR999945.1	2700000.0	2800000.0	259	40316	63	10034	19	2572	0.0	0.0	21.0	7043.0	2.0	201.0	23	6562	29	1067	0	0.0	0	0.0
28	LR999945.1	2800000.0	2900000.0	249	35329	37	7013	21	3162	2.0	292.0	10.0	1134.0	10.0	5107.0	28	5475	40	1574	6	16131.0	0	0.0
29	LR999945.1	2900000.0	3000000.0	250	36787	56	9246	20	2066	2.0	272.0	10.0	1563.0	3.0	4452.0	46	8834	30	1065	2	11348.0	0	0.0
30	LR999945.1	3000000.0	3100000.0	159	24791	35	7251	11	2451	2.0	420.0	9.0	1920.0	2.0	2371.0	24	5658	29	1283	5	42367.0	0	0.0
31	LR999945.1	3100000.0	3200000.0	185	26765	30	5693	9	1131	0.0	0.0	12.0	1277.0	8.0	4802.0	22	5096	32	1500	6	30922.0	0	0.0
32	LR999945.1	3200000.0	3300000.0	192	21880	28	6043	11	922	0.0	0.0	11.0	3012.0	1.0	86.0	22	2995	32	1124	0	0.0	0	0.0
33	LR999945.1	3300000.0	3400000.0	104	8222	7	1114	7	544	0.0	0.0	6.0	697.0	2.0	138.0	8	684	33	1404	3	15648.0	0	0.0
34	LR999945.1	3400000.0	3500000.0	177	21044	34	6607	15	2020	0.0	0.0	2.0	855.0	2.0	115.0	22	3817	48	2000	9	50430.0	0	0.0
35	LR999945.1	3500000.0	3600000.0	182	21178	25	4171	16	1605	0.0	0.0	14.0	3891.0	2.0	149.0	10	2428	36	1381	2	3386.0	0	0.0
36	LR999945.1	3600000.0	3700000.0	210	23272	38	7147	19	2825	0.0	0.0	4.0	573.0	3.0	189.0	13	1923	31	1276	0	0.0	0	0.0
37	LR999945.1	3700000.0	3800000.0	194	21347	44	7019	10	654	1.0	84.0	13.0	1805.0	0.0	0.0	20	3505	34	1213	0	0.0	0	0.0
38	LR999945.1	3800000.0	3900000.0	214	27250	34	5867	18	1801	1.0	80.0	11.0	1362.0	1.0	34.0	17	4597	34	1339	2	13871.0	1	314.0
39	LR999945.1	3900000.0	4000000.0	219	29760	39	6668	11	1125	0.0	0.0	13.0	7378.0	1.0	71.0	18	3362	34	1353	0	0.0	0	0.0
40	LR999945.1	4000000.0	4100000.0	230	25316	38	6597	16	1196	0.0	0.0	14.0	2060.0	2.0	226.0	25	3528	26	965	0	0.0	0	0.0
41	LR999945.1	4100000.0	4200000.0	183	20643	36	6641	14	2476	0.0	0.0	3.0	474.0	3.0	241.0	22	2933	29	1169	0	0.0	0	0.0
42	LR999945.1	4200000.0	4300000.0	183	27466	22	4957	12	1298	0.0	0.0	13.0	5441.0	5.0	478.0	21	4699	37	1803	11	41267.0	0	0.0
43	LR999945.1	4300000.0	4400000.0	88	10789	12	1841	4	554	0.0	0.0	3.0	252.0	1.0	46.0	10	4214	34	1495	3	16095.0	0	0.0
44	LR999945.1	4400000.0	4500000.0	151	15525	30	4353	9	782	0.0	0.0	4.0	528.0	0.0	0.0	7	781	38	1691	0	0.0	0	0.0
45	LR999945.1	4500000.0	4600000.0	148	13603	25	4694	12	832	0.0	0.0	10.0	1106.0	4.0	226.0	11	1448	46	1617	1	1288.0	0	0.0
46	LR999945.1	4600000.0	4700000.0	120	14453	21	3747	12	1328	2.0	204.0	3.0	407.0	1.0	72.0	10	1687	25	1036	7	30491.0	0	0.0
47	LR999945.1	4700000.0	4800000.0	135	25075	12	1946	14	4833	3.0	1361.0	4.0	1088.0	4.0	1726.0	18	7846	36	1731	18	51277.0	1	2681.0
48	LR999945.1	4800000.0	4900000.0	108	11600	7	1709	11	1121	2.0	116.0	6.0	1433.0	2.0	168.0	7	1776	39	1853	15	39312.0	0	0.0
49	LR999945.1	4900000.0	5000000.0	130	22320	13	2436	11	3063	1.0	606.0	1.0	155.0	3.0	1172.0	20	8188	38	1785	8	39023.0	0	0.0
