raw_output/gr/OG0000001.tsv.gr02.bd:		#Likelihood: -33.8845148260901
raw_output/gr/OG0000002.tsv.gr02.bd:		#Likelihood: -33.9829034836272
raw_output/gr/OG0000003.tsv.gr02.bd:		#Likelihood: -30.8080830439791
raw_output/gr/OG0000004.tsv.gr02.bd:		#Likelihood: -31.3050293164681
raw_output/gr/OG0000006.tsv.gr02.bd:		#Likelihood: -25.8685739752829
raw_output/gr/OG0000007.tsv.gr02.bd:		#Likelihood: -26.0916761083326
raw_output/gr/OG0000008.tsv.gr02.bd:		#Likelihood: -16.1246661360606
raw_output/gr/OG0000009.tsv.gr02.bd:		#Likelihood: -26.1828598272677
raw_output/gr/OG0000011.tsv.gr02.bd:		#Likelihood: -23.284783881787
raw_output/gr/OG0000012.tsv.gr02.bd:		#Likelihood: -29.8306558181998
raw_output/gr/OG0000013.tsv.gr02.bd:		#Likelihood: -30.084720915509
raw_output/gr/OG0000016.tsv.gr02.bd:		#Likelihood: -29.146298972139
raw_output/gr/OG0000017.tsv.gr02.bd:		#Likelihood: -27.0204063824798
raw_output/gr/OG0000018.tsv.gr02.bd:		#Likelihood: -27.8566301645571
raw_output/gr/OG0000020.tsv.gr02.bd:		#Likelihood: -27.0692381680091
raw_output/gr/OG0000021.tsv.gr02.bd:		#Likelihood: -27.6080085682824
raw_output/gr/OG0000022.tsv.gr02.bd:		#Likelihood: -23.4817124115631
raw_output/gr/OG0000023.tsv.gr02.bd:		#Likelihood: -27.3082915636152
raw_output/gr/OG0000024.tsv.gr02.bd:		#Likelihood: -28.1258150023626
raw_output/gr/OG0000025.tsv.gr02.bd:		#Likelihood: -25.3942292409719
raw_output/gr/OG0000026.tsv.gr02.bd:		#Likelihood: -27.1456983818104
raw_output/gr/OG0000028.tsv.gr02.bd:		#Likelihood: -27.525788717997
raw_output/gr/OG0000029.tsv.gr02.bd:		#Likelihood: -26.4918172654354
raw_output/gr/OG0000030.tsv.gr02.bd:		#Likelihood: -20.6512187788182
raw_output/gr/OG0000031.tsv.gr02.bd:		#Likelihood: -26.7577362675829
raw_output/gr/OG0000034.tsv.gr02.bd:		#Likelihood: -20.8691836716856
raw_output/gr/OG0000035.tsv.gr02.bd:		#Likelihood: -25.5973654700295
raw_output/gr/OG0000037.tsv.gr02.bd:		#Likelihood: -22.4388306116292
raw_output/gr/OG0000038.tsv.gr02.bd:		#Likelihood: -25.9542619417251
raw_output/gr/OG0000039.tsv.gr02.bd:		#Likelihood: -20.6836504156829
raw_output/gr/OG0000041.tsv.gr02.bd:		#Likelihood: -20.2924937144544
raw_output/gr/OG0000045.tsv.gr02.bd:		#Likelihood: -22.6831544046736
raw_output/gr/OG0000046.tsv.gr02.bd:		#Likelihood: -22.8748875655302
raw_output/gr/OG0000049.tsv.gr02.bd:		#Likelihood: -23.7971832773892
raw_output/gr/OG0000050.tsv.gr02.bd:		#Likelihood: -21.0268703604922
raw_output/gr/OG0000051.tsv.gr02.bd:		#Likelihood: -17.9594011994643
raw_output/gr/OG0000052.tsv.gr02.bd:		#Likelihood: -23.0939629133991
raw_output/gr/OG0000053.tsv.gr02.bd:		#Likelihood: -16.6424805619177
raw_output/gr/OG0000054.tsv.gr02.bd:		#Likelihood: -20.5939414648546
raw_output/gr/OG0000055.tsv.gr02.bd:		#Likelihood: -24.5681148803869
raw_output/gr/OG0000056.tsv.gr02.bd:		#Likelihood: -23.1877097237955
raw_output/gr/OG0000057.tsv.gr02.bd:		#Likelihood: -18.0657071303626
raw_output/gr/OG0000058.tsv.gr02.bd:		#Likelihood: -22.5742132022263
raw_output/gr/OG0000061.tsv.gr02.bd:		#Likelihood: -22.2799278674892
raw_output/gr/OG0000062.tsv.gr02.bd:		#Likelihood: -22.0555188982994
raw_output/gr/OG0000063.tsv.gr02.bd:		#Likelihood: -19.0690417512689
raw_output/gr/OG0000066.tsv.gr02.bd:		#Likelihood: -22.2836612881516
raw_output/gr/OG0000067.tsv.gr02.bd:		#Likelihood: -22.4782471265829
raw_output/gr/OG0000068.tsv.gr02.bd:		#Likelihood: -22.8972559564272
raw_output/gr/OG0000069.tsv.gr02.bd:		#Likelihood: -24.1544510218023
raw_output/gr/OG0000071.tsv.gr02.bd:		#Likelihood: -23.86460582599
raw_output/gr/OG0000073.tsv.gr02.bd:		#Likelihood: -17.6892632902094
raw_output/gr/OG0000075.tsv.gr02.bd:		#Likelihood: -17.1778103401246
raw_output/gr/OG0000076.tsv.gr02.bd:		#Likelihood: -21.0408146099321
raw_output/gr/OG0000078.tsv.gr02.bd:		#Likelihood: -23.2465075322125
raw_output/gr/OG0000079.tsv.gr02.bd:		#Likelihood: -23.7607262941246
raw_output/gr/OG0000080.tsv.gr02.bd:		#Likelihood: -22.224877666808
raw_output/gr/OG0000082.tsv.gr02.bd:		#Likelihood: -16.2903574067287
raw_output/gr/OG0000084.tsv.gr02.bd:		#Likelihood: -20.7312382789247
raw_output/gr/OG0000085.tsv.gr02.bd:		#Likelihood: -21.0217191115612
raw_output/gr/OG0000088.tsv.gr02.bd:		#Likelihood: -20.972112563797
raw_output/gr/OG0000089.tsv.gr02.bd:		#Likelihood: -20.6305435981588
raw_output/gr/OG0000090.tsv.gr02.bd:		#Likelihood: -22.6924080725211
raw_output/gr/OG0000091.tsv.gr02.bd:		#Likelihood: -22.4378603483893
raw_output/gr/OG0000092.tsv.gr02.bd:		#Likelihood: -21.5964542771221
raw_output/gr/OG0000093.tsv.gr02.bd:		#Likelihood: -15.9393709734045
raw_output/gr/OG0000094.tsv.gr02.bd:		#Likelihood: -21.5809695166974
raw_output/gr/OG0000095.tsv.gr02.bd:		#Likelihood: -22.6963755179451
raw_output/gr/OG0000096.tsv.gr02.bd:		#Likelihood: -15.7978419267619
raw_output/gr/OG0000097.tsv.gr02.bd:		#Likelihood: -21.8729013561212
raw_output/gr/OG0000098.tsv.gr02.bd:		#Likelihood: -22.1158318742224
raw_output/gr/OG0000100.tsv.gr02.bd:		#Likelihood: -18.5704289058009
raw_output/gr/OG0000101.tsv.gr02.bd:		#Likelihood: -19.4705339984173
raw_output/gr/OG0000102.tsv.gr02.bd:		#Likelihood: -20.3819479682443
raw_output/gr/OG0000103.tsv.gr02.bd:		#Likelihood: -22.548658412494
raw_output/gr/OG0000104.tsv.gr02.bd:		#Likelihood: -15.3090047058192
raw_output/gr/OG0000108.tsv.gr02.bd:		#Likelihood: -22.0401139855088
raw_output/gr/OG0000109.tsv.gr02.bd:		#Likelihood: -18.4098381374178
raw_output/gr/OG0000110.tsv.gr02.bd:		#Likelihood: -17.5343721335684
raw_output/gr/OG0000111.tsv.gr02.bd:		#Likelihood: -17.6758714526238
raw_output/gr/OG0000113.tsv.gr02.bd:		#Likelihood: -17.808031753564
raw_output/gr/OG0000114.tsv.gr02.bd:		#Likelihood: -20.9695139428424
raw_output/gr/OG0000115.tsv.gr02.bd:		#Likelihood: -16.0932353021468
raw_output/gr/OG0000116.tsv.gr02.bd:		#Likelihood: -14.6818674203708
raw_output/gr/OG0000117.tsv.gr02.bd:		#Likelihood: -18.3833953067182
raw_output/gr/OG0000119.tsv.gr02.bd:		#Likelihood: -21.1648840447624
raw_output/gr/OG0000122.tsv.gr02.bd:		#Likelihood: -21.3714909963385
raw_output/gr/OG0000124.tsv.gr02.bd:		#Likelihood: -16.0017887349488
raw_output/gr/OG0000125.tsv.gr02.bd:		#Likelihood: -19.3090863234474
raw_output/gr/OG0000126.tsv.gr02.bd:		#Likelihood: -15.2666700077249
raw_output/gr/OG0000127.tsv.gr02.bd:		#Likelihood: -21.7137722145102
raw_output/gr/OG0000128.tsv.gr02.bd:		#Likelihood: -14.790412146013
raw_output/gr/OG0000129.tsv.gr02.bd:		#Likelihood: -20.1286395453195
raw_output/gr/OG0000130.tsv.gr02.bd:		#Likelihood: -16.3276820187406
raw_output/gr/OG0000131.tsv.gr02.bd:		#Likelihood: -21.2768130378529
raw_output/gr/OG0000132.tsv.gr02.bd:		#Likelihood: -18.1634327900614
raw_output/gr/OG0000133.tsv.gr02.bd:		#Likelihood: -21.410057716931
raw_output/gr/OG0000134.tsv.gr02.bd:		#Likelihood: -15.1958759045946
raw_output/gr/OG0000137.tsv.gr02.bd:		#Likelihood: -19.3913062762712
raw_output/gr/OG0000138.tsv.gr02.bd:		#Likelihood: -16.4028890176969
raw_output/gr/OG0000139.tsv.gr02.bd:		#Likelihood: -14.688088066963
raw_output/gr/OG0000140.tsv.gr02.bd:		#Likelihood: -19.6951842488309
raw_output/gr/OG0000141.tsv.gr02.bd:		#Likelihood: -21.35046329225
raw_output/gr/OG0000142.tsv.gr02.bd:		#Likelihood: -17.4325070520956
raw_output/gr/OG0000143.tsv.gr02.bd:		#Likelihood: -16.2975244499513
raw_output/gr/OG0000144.tsv.gr02.bd:		#Likelihood: -20.204783587324
raw_output/gr/OG0000145.tsv.gr02.bd:		#Likelihood: -20.243921745426
raw_output/gr/OG0000147.tsv.gr02.bd:		#Likelihood: -15.2476602955922
raw_output/gr/OG0000148.tsv.gr02.bd:		#Likelihood: -20.0225541385815
raw_output/gr/OG0000149.tsv.gr02.bd:		#Likelihood: -17.3679254469766
raw_output/gr/OG0000150.tsv.gr02.bd:		#Likelihood: -21.1942897537727
raw_output/gr/OG0000152.tsv.gr02.bd:		#Likelihood: -14.5545136273851
raw_output/gr/OG0000153.tsv.gr02.bd:		#Likelihood: -19.7226422488104
raw_output/gr/OG0000154.tsv.gr02.bd:		#Likelihood: -18.6399178619567
raw_output/gr/OG0000155.tsv.gr02.bd:		#Likelihood: -20.2997770014663
raw_output/gr/OG0000156.tsv.gr02.bd:		#Likelihood: -19.5454572228726
raw_output/gr/OG0000161.tsv.gr02.bd:		#Likelihood: -19.9826312229934
raw_output/gr/OG0000162.tsv.gr02.bd:		#Likelihood: -14.6763598614633
raw_output/gr/OG0000163.tsv.gr02.bd:		#Likelihood: -19.6609804770136
raw_output/gr/OG0000164.tsv.gr02.bd:		#Likelihood: -20.8423681837254
raw_output/gr/OG0000165.tsv.gr02.bd:		#Likelihood: -15.1871821459144
raw_output/gr/OG0000166.tsv.gr02.bd:		#Likelihood: -17.4207776605786
raw_output/gr/OG0000167.tsv.gr02.bd:		#Likelihood: -15.6571885698753
raw_output/gr/OG0000169.tsv.gr02.bd:		#Likelihood: -14.3886752227125
raw_output/gr/OG0000170.tsv.gr02.bd:		#Likelihood: -14.9640401420634
raw_output/gr/OG0000171.tsv.gr02.bd:		#Likelihood: -15.4748676928051
raw_output/gr/OG0000172.tsv.gr02.bd:		#Likelihood: -14.9640401491401
raw_output/gr/OG0000174.tsv.gr02.bd:		#Likelihood: -16.0176246577777
raw_output/gr/OG0000175.tsv.gr02.bd:		#Likelihood: -14.2540395964964
raw_output/gr/OG0000176.tsv.gr02.bd:		#Likelihood: -20.6608162976019
raw_output/gr/OG0000177.tsv.gr02.bd:		#Likelihood: -20.1171012318216
raw_output/gr/OG0000178.tsv.gr02.bd:		#Likelihood: -16.9979176852623
raw_output/gr/OG0000179.tsv.gr02.bd:		#Likelihood: -20.4809605595167
raw_output/gr/OG0000180.tsv.gr02.bd:		#Likelihood: -16.8851271790745
raw_output/gr/OG0000181.tsv.gr02.bd:		#Likelihood: -17.0674505317802
raw_output/gr/OG0000182.tsv.gr02.bd:		#Likelihood: -20.5217010351228
raw_output/gr/OG0000183.tsv.gr02.bd:		#Likelihood: -14.5417204211496
raw_output/gr/OG0000184.tsv.gr02.bd:		#Likelihood: -14.2276517264696
raw_output/gr/OG0000185.tsv.gr02.bd:		#Likelihood: -14.5370652567032
raw_output/gr/OG0000186.tsv.gr02.bd:		#Likelihood: -19.9932769480785
raw_output/gr/OG0000187.tsv.gr02.bd:		#Likelihood: -15.1703299002471
raw_output/gr/OG0000188.tsv.gr02.bd:		#Likelihood: -20.3119612289737
raw_output/gr/OG0000189.tsv.gr02.bd:		#Likelihood: -19.3680846550874
raw_output/gr/OG0000190.tsv.gr02.bd:		#Likelihood: -17.9858128211756
raw_output/gr/OG0000191.tsv.gr02.bd:		#Likelihood: -20.7990658964703
raw_output/gr/OG0000193.tsv.gr02.bd:		#Likelihood: -14.3080549765431
raw_output/gr/OG0000194.tsv.gr02.bd:		#Likelihood: -19.7678793357473
raw_output/gr/OG0000196.tsv.gr02.bd:		#Likelihood: -19.7645478332363
raw_output/gr/OG0000197.tsv.gr02.bd:		#Likelihood: -17.6107146940111
raw_output/gr/OG0000198.tsv.gr02.bd:		#Likelihood: -16.9879346996698
raw_output/gr/OG0000200.tsv.gr02.bd:		#Likelihood: -17.4141325718139
raw_output/gr/OG0000201.tsv.gr02.bd:		#Likelihood: -17.8668309513196
raw_output/gr/OG0000202.tsv.gr02.bd:		#Likelihood: -19.7478975145023
raw_output/gr/OG0000203.tsv.gr02.bd:		#Likelihood: -19.393744956315
raw_output/gr/OG0000205.tsv.gr02.bd:		#Likelihood: -17.6373431931746
raw_output/gr/OG0000206.tsv.gr02.bd:		#Likelihood: -19.8461106075966
raw_output/gr/OG0000207.tsv.gr02.bd:		#Likelihood: -20.0481824325574
raw_output/gr/OG0000208.tsv.gr02.bd:		#Likelihood: -17.9467760534057
raw_output/gr/OG0000209.tsv.gr02.bd:		#Likelihood: -15.8229872548536
raw_output/gr/OG0000210.tsv.gr02.bd:		#Likelihood: -15.465779590217
