chrom     begin  end    count_rpt length_rpt count_SINE length_SINE count_DNA	length_DNA     count_TcM      length_TcM     count_LINE     length_DNA     count_LTR      length_LTR     count_nonLTR   length_nonLTR
LR999942.1	1	100000	108 16129 8 1230 8	1892	1	428	8	1892	7	2118	7	2118
LR999942.1	100001	200000	153 18360 25 5215 15	1907	1	69	9	1907	22	3925	20	3659
LR999942.1	200001	300000	151 16188 34 5277 4	829	0		9	829	29	3521	27	3371
LR999942.1	300001	400000	163 20368 35 6136 10	733	0		9	733	18	2434	12	1992
LR999942.1	400001	500000	170 21666 36 6267 9	1760	0		11	1760	31	4997	29	4813
LR999942.1	500001	600000	160 26868 25 4155 4	364	0		4	364	53	17215	13	1934
LR999942.1	600001	700000	167 20042 29 5113 6	883	1	114	9	883	16	2326	15	2220
LR999942.1	700001	800000	204 30941 52 9827 18	3789	1	89	14	3789	34	8759	33	8647
LR999942.1	800001	900000	140 23941 13 2430 13	2471	0		2	2471	24	10935	15	4886
LR999942.1	900001	1000000	152 22065 25 4533 16	3123	0		7	3123	19	4886	19	4886
LR999942.1	1000001	1100000	204 29455 25 4297 14	1035	0		13	1035	27	6567	25	6387
LR999942.1	1100001	1200000	207 27978 42 6965 11	802	0		9	802	31	9832	29	9749
LR999942.1	1200001	1300000	205 35740 40 7804 20	4968	3	429	18	4968	29	9094	26	8834
LR999942.1	1300001	1400000	230 29630 41 7811 22	2379	2	1048	7	2379	29	3674	27	3492
LR999942.1	1400001	1500000	179 32081 29 5518 5	334	0		18	334	26	10918	26	10918
LR999942.1	1500001	1600000	230 32806 37 7448 15	2243	2	1484	15	2243	32	9017	21	3308
LR999942.1	1600001	1700000	205 36722 35 7323 11	978	1	87	13	978	22	8077	21	8023
LR999942.1	1700001	1800000	242 37089 51 8884 17	2483	0		14	2483	37	9283	32	8730
LR999942.1	1800001	1900000	215 21016 34 5371 12	691	0		7	691	21	2275	20	2211
LR999942.1	1900001	2000000	178 21523 31 5797 5	379	0		5	379	21	5052	16	4670
LR999942.1	2000001	2100000	177 18208 21 3124 12	2145	0		6	2145	20	2353	17	2127
LR999942.1	2100001	2200000	147 20243 29 5562 15	2843	1	104	9	2843	7	896	6	810
LR999942.1	2200001	2300000	147 15051 28 4677 14	1682	0		5	1682	16	1783	16	1783
LR999942.1	2300001	2400000	172 23125 26 4148 17	2552	2	296	12	2552	20	5746	15	3363
LR999942.1	2400001	2500000	229 27307 25 4629 21	1976	0		7	1976	34	7138	30	6188
LR999942.1	2500001	2600000	199 23295 36 6086 22	4505	0		8	4505	23	3859	21	3732
LR999942.1	2600001	2700000	150 17925 23 4490 20	3090	0		4	3090	18	3033	16	2914
LR999942.1	2700001	2800000	114 11123 10 2141 8	859	0		6	859	6	1487	6	1487
LR999942.1	2800001	2900000	173 23198 28 5080 14	1668	1	86	5	1668	17	4684	16	4548
LR999942.1	2900001	3000000	273 41342 37 6231 12	2220	3	554	13	2220	36	11429	35	11333
LR999942.1	3000001	3100000	249 33774 56 10642 15	2086	0		12	2086	21	5400	21	5400
LR999942.1	3100001	3200000	222 26947 50 11233 5	493	0		19	493	18	2518	18	2518
LR999942.1	3200001	3300000	229 41842 41 7875 11	2853	0		11	2853	39	13443	35	12369
LR999942.1	3300001	3400000	209 35083 35 6589 15	1346	0		11	1346	19	11900	18	11715
LR999942.1	3400001	3500000	171 18608 35 6433 7	674	1	129	7	674	21	3312	18	3096
LR999942.1	3500001	3600000	173 18964 34 5975 13	1051	0		7	1051	24	3869	22	3751
LR999942.1	3600001	3700000	218 23303 47 8634 9	702	0		11	702	23	4034	22	3999
LR999942.1	3700001	3800000	152 16768 38 7202 8	798	0		8	798	20	2109	20	2109
LR999942.1	3800001	3900000	102 9717 13 2706 6	513	1	65	4	513	6	646	6	646
LR999942.1	3900001	4000000	114 16043 15 2990 13	1654	0		7	1654	13	4683	12	4435
LR999942.1	4000001	4100000	116 13022 8 1703 10	1112	0		4	1112	15	2969	15	2969
