chrom     begin  end    count_rpt length_rpt count_SINE length_SINE count_DNA	length_DNA     count_TcM      length_TcM     count_LINE     length_DNA     count_LTR      length_LTR     count_nonLTR   length_nonLTR
LR999930.1	1	100000	150 21533 6 952 13	2449	2	1263	10	2449	11	4876	10	4786
LR999930.1	100001	200000	91 22196 9 2123 5	376	0		7	376	23	13195	19	9207
LR999930.1	200001	300000	167 30972 16 3445 13	2247	3	1040	6	2247	17	11364	14	10827
LR999930.1	300001	400000	141 25366 22 5100 6	655	1	104	9	655	23	10271	20	5954
LR999930.1	400001	500000	192 21285 27 4939 11	979	0		13	979	30	4184	28	4033
LR999930.1	500001	600000	164 20410 34 5912 10	1862	2	229	10	1862	24	3162	20	2550
LR999930.1	600001	700000	168 28162 23 5131 11	1156	1	48	15	1156	18	7518	17	7462
LR999930.1	700001	800000	210 35589 25 4308 12	848	0		16	848	38	15656	28	11228
LR999930.1	800001	900000	192 30776 35 6613 12	1604	0		8	1604	26	9001	22	7470
LR999930.1	900001	1000000	228 42612 38 6796 20	5206	0		16	5206	33	9035	33	9035
LR999930.1	1000001	1100000	230 25495 40 6257 18	1623	1	131	10	1623	26	5128	26	5128
LR999930.1	1100001	1200000	112 13329 21 3352 10	1665	1	642	10	1665	16	1951	15	1865
LR999930.1	1200001	1300000	184 26811 34 6039 20	3667	0		10	3667	19	6163	17	6082
LR999930.1	1300001	1400000	175 22861 27 5569 10	558	0		5	558	36	9762	34	9588
LR999930.1	1400001	1500000	155 18790 26 5502 14	2615	1	124	4	2615	18	3471	15	3318
LR999930.1	1500001	1600000	163 20059 34 5782 8	705	0		5	705	22	5458	19	5229
LR999930.1	1600001	1700000	145 15459 24 4922 2	150	0		8	150	14	2856	12	2707
LR999930.1	1700001	1800000	134 13661 21 2730 12	972	0		3	972	26	4100	23	3074
LR999930.1	1800001	1900000	139 18598 22 4075 10	1148	0		8	1148	24	6257	21	6017
LR999930.1	1900001	2000000	163 22295 24 5085 14	1707	0		12	1707	18	5164	18	5164
LR999930.1	2000001	2100000	133 15771 17 2875 12	2209	1	1054	3	2209	10	1349	9	1220
LR999930.1	2100001	2200000	84 10454 15 3079 5	464	0		7	464	8	1940	8	1940
LR999930.1	2200001	2300000	105 14800 21 3608 3	1435	0		8	1435	9	3500	6	1067
LR999930.1	2300001	2400000	73 6332 10 1341 6	1127	0		6	1127	3	417	3	417
LR999930.1	2400001	2500000	127 13557 21 3458 8	675	0		5	675	16	2357	16	2357
LR999930.1	2500001	2600000	74 5989 7 1089 5	352	0		0	352	6	849	6	849
LR999930.1	2600001	2700000	101 11808 13 2477 11	910	0		3	910	7	1850	7	1850
LR999930.1	2700001	2800000	75 10612 12 1920 4	404	0		8	404	10	4112	9	4076
LR999930.1	2800001	2900000	103 10328 17 3393 5	877	0		6	877	4	462	4	462
LR999930.1	2900001	3000000	103 21203 8 877 4	372	0		11	372	13	8299	12	8245
LR999930.1	3000001	3100000	113 13217 11 2554 9	558	0		5	558	14	2640	14	2640
LR999930.1	3100001	3200000	177 24034 20 3927 18	2245	1	78	13	2245	22	4784	19	4048
LR999930.1	3200001	3300000	141 21343 23 4234 12	2535	0		6	2535	14	3484	13	3433
LR999930.1	3300001	3400000	132 14486 28 5612 7	929	1	114	5	929	15	2129	15	2129
LR999930.1	3400001	3500000	121 12953 33 6111 4	419	1	29	3	419	13	2706	13	2706
LR999930.1	3500001	3600000	112 15269 23 4611 7	668	0		2	668	16	3829	12	2381
LR999930.1	3600001	3700000	144 19665 33 5325 3	245	0		8	245	21	3081	19	2959
LR999930.1	3700001	3800000	117 14340 13 2932 11	727	1	80	8	727	11	4318	9	4175
LR999930.1	3800001	3900000	122 17961 28 4479 9	999	0		6	999	12	6146	12	6146
LR999930.1	3900001	4000000	170 19642 27 5560 5	397	0		17	397	21	2732	21	2732
LR999930.1	4000001	4100000	180 25058 32 5414 10	1746	0		16	1746	18	6983	14	6512
LR999930.1	4100001	4200000	161 29540 25 5168 10	2692	3	1427	4	2692	20	11121	20	11121
LR999930.1	4200001	4300000	132 13877 20 4231 5	1538	0		8	1538	17	1717	16	1668
LR999930.1	4300001	4400000	150 18084 19 3459 10	1155	0		7	1155	19	4997	14	2000
LR999930.1	4400001	4500000	78 7764 8 996 6	1630	0		5	1630	3	370	2	273
LR999930.1	4500001	4600000	111 17082 12 1934 8	1876	1	479	5	1876	12	6843	11	6810
LR999930.1	4600001	4700000	144 14301 28 4653 8	1547	0		8	1547	13	2050	12	1973
LR999930.1	4700001	4800000	146 17199 34 6633 11	1036	0		7	1036	10	1641	10	1641
LR999930.1	4800001	4900000	144 16410 27 4366 7	1861	2	93	9	1861	4	868	3	598
LR999930.1	4900001	5000000	146 14814 17 3443 14	1803	0		5	1803	13	1946	13	1946
LR999930.1	5000001	5100000	137 14182 21 3379 6	384	0		9	384	8	1320	7	1226
LR999930.1	5100001	5200000	242 36626 22 4049 9	831	0		7	831	29	5748	20	3171
LR999930.1	5200001	5300000	183 30378 15 2557 15	2094	2	347	7	2094	31	9038	13	2833
LR999930.1	5300001	5400000	182 21267 23 3704 10	1151	3	732	8	1151	16	2792	13	2397
LR999930.1	5400001	5500000	140 17892 20 3476 9	1149	1	67	13	1149	15	2311	14	2232
LR999930.1	5500001	5600000	119 9975 12 2106 5	440	0		1	440	8	1320	8	1320
LR999930.1	5600001	5700000	139 19613 14 3298 17	4152	1	502	5	4152	14	4290	14	4290
LR999930.1	5700001	5800000	189 29397 29 6201 20	2533	0		9	2533	18	5539	18	5539
LR999930.1	5800001	5900000	152 27095 29 5970 7	1623	0		15	1623	18	7667	15	7290
LR999930.1	5900001	6000000	165 21342 34 5762 9	1206	0		19	1206	13	1581	13	1581
LR999930.1	6000001	6100000	92 9904 16 2887 6	485	0		4	485	5	738	4	672
LR999930.1	6100001	6200000	157 26488 21 4282 6	1796	0		1	1796	21	9835	15	8166
LR999930.1	6200001	6300000	148 20114 24 4200 9	1349	0		6	1349	18	5294	17	5194
LR999930.1	6300001	6400000	108 13475 21 3682 4	433	0		13	433	13	2984	13	2984
LR999930.1	6400001	6500000	138 16016 28 4041 7	891	0		5	891	19	4365	18	4311
LR999930.1	6500001	6600000	126 18350 16 3093 9	2767	0		10	2767	13	2057	9	1850
LR999930.1	6600001	6700000	110 16760 8 1864 12	1867	4	494	3	1867	17	6728	13	4135
LR999930.1	6700001	6800000	100 13907 14 2015 10	3496	0		4	3496	4	627	4	627
LR999930.1	6800001	6900000	101 9405 15 3092 8	951	0		1	951	3	254	3	254
LR999930.1	6900001	7000000	165 25519 19 3900 18	3444	1	639	7	3444	16	4108	14	4044
LR999930.1	7000001	7100000	164 18941 21 3158 13	2837	1	390	10	2837	27	4192	26	4136
LR999930.1	7100001	7200000	141 21579 20 4586 10	2981	0		7	2981	17	5041	10	1938
LR999930.1	7200001	7300000	79 9385 3 707 5	477	1	66	1	477	11	3884	11	3884
