chrom begin end count_rpt length_rpt count_SINE length_SINE count_DNA	length_DNA count_TcM length_TcM count_LINE length_LINE count_LTR length_LTR count_nonLTR length_nonLTR
LR999940.1	1	100000	185 70450 4 905 16	3431	1	13	28	3431	48	39090	35	33563
LR999940.1	100001	200000	216 72249 1 282 30	10312	1	178	21	10312	81	42322	69	34482
LR999940.1	200001	300000	164 66654 2 457 14	1934	4	624	23	1934	64	43957	58	39934
LR999940.1	300001	400000	188 70645 3 672 13	2836	0		14	2836	77	48500	47	29491
LR999940.1	400001	500000	180 71405 3 894 11	4129	1	13	24	4129	62	44656	44	30337
LR999940.1	500001	600000	170 68942 1 275 13	3792	0		15	3792	51	40332	41	34517
LR999940.1	600001	700000	147 67500 3 638 10	2775	0		13	2775	76	55691	42	39768
LR999940.1	700001	800000	196 64462 7 1112 9	4504	3	990	17	4504	80	41603	59	31104
LR999940.1	800001	900000	185 71224 1 310 8	1844	2	504	26	1844	84	47645	52	31124
LR999940.1	900001	1000000	222 77147 8 775 14	2256	2	264	20	2256	74	48957	55	39751
LR999940.1	1000001	1100000	166 61135 4 1030 5	2115	1	609	21	2115	74	43997	59	36331
LR999940.1	1100001	1200000	185 73365 1 192 12	4953	2	361	32	4953	67	40162	65	39360
LR999940.1	1200001	1300000	163 73016 0  3	1729	0		23	1729	78	51720	56	36342
LR999940.1	1300001	1400000	177 68290 8 1539 7	778	1	182	27	778	72	43587	44	31847
LR999940.1	1400001	1500000	210 64982 1 275 13	6596	3	821	31	6596	48	29112	43	26674
LR999940.1	1500001	1600000	221 73922 2 486 21	3019	0		30	3019	75	45879	60	40981
LR999940.1	1600001	1700000	167 73034 1 49 1	110	0		27	110	69	53650	46	38657
LR999940.1	1700001	1800000	184 76558 1 49 13	3849	1	142	14	3849	65	36044	24	17064
LR999940.1	1800001	1900000	195 69137 5 894 6	729	2	426	26	729	78	41537	59	35556
LR999940.1	1900001	2000000	212 70793 2 588 8	1962	1	366	21	1962	76	42019	36	23902
LR999940.1	2000001	2100000	164 71033 2 578 8	1038	3	483	32	1038	67	48673	52	38001
LR999940.1	2100001	2200000	180 78638 1 289 4	409	0		30	409	77	56478	63	51125
LR999940.1	2200001	2300000	182 83600 2 573 15	1951	0		24	1951	66	51817	55	45475
LR999940.1	2300001	2400000	179 60805 2 506 7	2164	0		18	2164	76	40727	39	23277
LR999940.1	2400001	2500000	181 69485 0  6	2153	1	684	25	2153	73	44642	38	27049
LR999940.1	2500001	2600000	148 71718 2 560 3	1071	1	176	16	1071	77	50798	51	36522
LR999940.1	2600001	2700000	151 63842 3 887 10	1206	1	190	22	1206	62	42677	42	28276
LR999940.1	2700001	2800000	149 67006 3 815 16	5893	2	489	14	5893	63	47183	47	31824
LR999940.1	2800001	2900000	197 71518 4 701 15	4661	4	323	18	4661	72	43667	46	33249
LR999940.1	2900001	3000000	181 64884 4 819 18	9538	4	1826	20	9538	66	31446	54	26135
LR999940.1	3000001	3100000	184 67657 4 1066 14	3066	2	1299	19	3066	87	47729	57	38798
LR999940.1	3100001	3200000	186 70921 3 635 18	3071	4	710	16	3071	60	48164	46	42724
LR999940.1	3200001	3300000	182 58790 2 422 9	2083	0		25	2083	61	32567	43	19411
LR999940.1	3300001	3400000	200 53881 7 1468 21	7328	3	519	12	7328	66	27055	35	14722
LR999940.1	3400001	3500000	187 71270 3 828 10	4982	0		16	4982	58	42667	43	36956
